# cfgfile = demo_res/IMAG//lambda/IMAG.2004.kaiyo_k4_L-01.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490739,8.026536127807103e-06,26.565030371749458,-1.0878241380587828e-05,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,-0.01019,1000.00188,-0.02075,0.0,0.0,0.0,-0.015926709262208846,0.022681630508843274,-0.00378935911002317,0.01082977661542029,0.006573921854165846,-0.016317362070881743,5.38426654686508e-06
1,S01,L01,M02,1.982348,-5.418977085965989e-06,47.73139224764384,-9.331230760545246e-06,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,-0.01235,980.00607,-0.01661,0.0,0.0,0.0,-0.01583271366514999,0.02263834614998553,-0.0037599428158039544,0.01081808449764539,0.006563055447162538,-0.013996846140817868,-2.733615432792824e-06
2,S01,L01,M03,2.359537,-1.783901588098221e-05,55.59159573264125,-1.498977001488246e-05,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,-0.01411,960.00766,-0.01273,0.0,0.0,0.0,-0.015738661753778364,0.0225950619769281,-0.0037305259336846155,0.010806391891539284,0.006552189558555691,-0.02248465502232369,-7.560388279981289e-06
3,S01,L01,M04,1.956209,-1.2220327995870349e-05,47.03110964363509,-1.6297800547772868e-05,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,-0.01238,950.00562,-0.01265,0.0,0.0,0.0,-0.015644554676630024,0.022551777960167965,-0.0037011081728439105,0.010794698822518952,0.006541324028829303,-0.0244467008216593,-6.246943959398177e-06
4,S01,L01,M01,1.451399,2.6563288788209725e-06,23.267824896657658,-1.0392460954506308e-05,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,-0.01487,930.00875,-0.01777,0.0,0.0,0.0,-0.015550393662872922,0.022508494107299423,-0.0036716892676732296,0.010783005326022922,0.006530458707780041,-0.015588691431759463,1.8301851378021983e-06
5,S01,L01,M02,1.922108,-3.696321962126493e-06,46.07737037907603,-8.849297797621904e-06,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,-0.01123,910.00826,-0.01932,0.0,0.0,0.0,-0.015456179860996374,0.0224652103888196,-0.003642268927350466,0.010771311427467787,0.006519593435892142,-0.013273946696432856,-1.9230563330085992e-06
6,S01,L01,M03,2.293988,-2.7505069998863364e-06,54.46252394183716,-1.4504633475651748e-05,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,-0.01265,900.00596,-0.02334,0.0,0.0,0.0,-0.015361914480010726,0.02242192680304846,-0.0036128468799637597,0.010759617159786702,0.006508728060634054,-0.02175695021347762,-1.1990067079192812e-06
7,S01,L01,M04,1.897097,-2.5556941855997488e-05,45.345035489259885,-1.5789466910580566e-05,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,-0.00742,880.00803,-0.00718,0.0,0.0,0.0,-0.015267598728970535,0.022378643348305836,-0.003583422853602713,0.010747922555913104,0.006497862429474312,-0.02368420036587085,-1.3471605224191219e-05
8,S01,L01,M01,1.417115,-9.055747379232399e-06,19.798983886932206,-9.91697602800548e-06,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,-0.00594,860.00862,-0.01474,0.0,0.0,0.0,-0.015173233756298825,0.022335359995089055,-0.00355399655744303,0.010736227641263153,0.00648699638289703,-0.01487546404200822,-6.390269935208082e-06
9,S01,L01,M02,1.872617,-2.8654425836694496e-05,44.60084495511424,-8.401247844516565e-06,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,-0.00539,850.0119,-0.0028,0.0,0.0,0.0,-0.015078820771039472,0.02229207674171797,-0.0035245677195738564,0.010724532448770219,0.006476129768370665,-0.012601871766774847,-1.5301808024115182e-05
