,ABIC,log(Lambda),dE,dN,dU
0,1975.7960165016434,-1.0,-0.004733288044688734,0.003793712534697075,0.008643366574325528
1,2039.509438259176,-2.0,-0.005699164561002173,0.0032788907695148893,0.008870594997079765
