,ABIC,log(Lambda),dE,dN,dU
0,760.7847946706717,-1.0,0.00956761312077227,0.0016516369424172512,-0.0012152948750302275
1,792.0749286380028,-2.0,0.009729254590619569,0.0018389329519788997,-0.0005597260126356936
