# cfgfile = demo_res/IMAG//lambda/IMAG.2005.kaiyo_k4_L-01.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490719,1.1123829364645847e-05,26.564642904345845,-6.049908519636179e-06,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.00369,999.98393,-0.004,0.0,0.0,0.0,0.0028382250804755986,0.007345345952154681,-0.011693376780281248,-0.004174553443350214,-0.00043733975274021935,-0.009074862779454268,7.462056473853118e-06
1,S01,L01,M02,1.982319,-4.82540555899271e-06,47.73110517802246,-7.134421932209649e-06,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,0.00226,979.98957,0.00027,0.0,0.0,0.0,0.0028056358644062735,0.007318303624922939,-0.011648182974264752,-0.004181956880750727,-0.00042245801374834877,-0.010701632898314474,-2.4342225237172777e-06
2,S01,L01,M03,2.359496,-1.7633538705603128e-05,55.591504443961185,-5.442049715299932e-06,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,0.00215,959.9876,0.00741,0.0,0.0,0.0,0.002773051420714972,0.007291261269998135,-0.011602987165429606,-0.004189359849106357,-0.00040757590124166336,-0.008163074572949897,-7.473434456173322e-06
3,S01,L01,M04,1.956172,-1.9847570156462067e-05,47.0310577344421,-4.09471617858191e-06,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,-0.00347,949.9854,0.01499,0.0,0.0,0.0,0.002740467465435887,0.007264218875988911,-0.011557789786113366,-0.00419676241162752,-0.00039269353748094674,-0.0061420742678728645,-1.0146127312149478e-05
4,S01,L01,M01,1.451381,7.318808771801428e-06,23.267174433638615,-5.459157144247699e-06,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,0.00105,929.9831,0.00195,0.0,0.0,0.0,0.0027078797425312013,0.007237176454680981,-0.01151259130738989,-0.004204164625179974,-0.0003778110574819844,-0.00818873571637155,5.042651634409867e-06
5,S01,L01,M02,1.922085,6.140844414096822e-06,46.07695441903468,-6.577878883195972e-06,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,-6e-05,909.98244,-0.00255,0.0,0.0,0.0,0.002675283968033704,0.00721013399468296,-0.011467392161595593,-0.004211566552973811,-0.0003629285835054026,-0.009866818324793959,3.19488701805426e-06
6,S01,L01,M03,2.29395,1.8949280654230628e-06,54.462451821091136,-4.976166758969192e-06,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,0.00373,899.98431,-0.00662,0.0,0.0,0.0,0.0026426758789222077,0.007183091501986294,-0.011422192810120402,-0.004218968253460974,-0.00034804624737827777,-0.007464250138453788,8.260546504601507e-07
7,S01,L01,M04,1.897088,6.553697467786584e-06,45.34525809482699,-3.526295662163656e-06,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,0.00379,879.98101,-0.00254,0.0,0.0,0.0,0.0026100512121860764,0.007156048982582451,-0.011376993714354413,-0.0042263697850935976,-0.00033316418092756763,-0.005289443493245484,3.4546090997289447e-06
8,S01,L01,M01,1.417102,3.104195924784046e-07,19.79817029545427,-4.885322522561639e-06,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,0.00803,859.97872,0.0053,0.0,0.0,0.0,0.002577405683842272,0.0071290064250800166,-0.011331795306633788,-0.004233771211081487,-0.0003182825064140764,-0.007327983783842459,2.1905239882408223e-07
9,S01,L01,M02,1.872609,9.991119560948244e-06,44.600602845455995,-6.113571344963073e-06,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,0.0085,849.97916,-0.00839,0.0,0.0,0.0,0.0025447350308761474,0.007101963835470447,-0.011286598048348728,-0.004241172589876747,-0.0003034013556648326,-0.009170357017444609,5.3354008022754584e-06
10,S01,L01,M03,2.218659,1.0627414760087694e-06,53.06122828821093,-4.4499636495374385e-06,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,0.00493,829.97565,-0.00351,0.0,0.0,0.0,0.002512034990294591,0.00707492121974524,-0.011241402400888438,-0.0042485739799315225,-0.00028852086050641646,-0.0066749454743061576,4.790017195110963e-07
11,S01,L01,M04,1.840844,3.788331404514442e-05,43.588183970329965,-2.9749795712742638e-06,False,51.33803,0.0,810.0,0.0,0.0,0.0,0.0,51.33803,0.00349,809.97186,-0.01602,0.0,0.0,0.0,0.002479301278082263,0.007047878566512927,-0.011196208796590565,-0.004255975444455559,-0.0002736411432003051,-0.0044624693569113956,2.0579317989544155e-05
