# cfgfile = demo_res/IMAG//lambda/IMAG.2003.kaiyo_k4_L-02.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490693,-2.45120549908498e-05,26.565312881344425,1.7706229126605228e-06,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01026,1000.00551,0.00823,0.0,0.0,0.0,-0.010510726491153205,-0.02886425203036606,0.012010699869975472,0.005223344148315719,0.0025454600658717345,0.002655934368990784,-1.6443395783605208e-05
1,S01,L01,M02,1.982306,-2.195024238258514e-05,47.73140898396565,2.426366325780671e-06,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,0.00949,980.00455,0.00724,0.0,0.0,0.0,-0.010583881379571499,-0.028831018662979872,0.011968522880454444,0.0052220231547511495,0.0025343172562322077,0.0036395494886710066,-1.1073084772272868e-05
2,S01,L01,M03,2.359506,-1.0614016786559515e-05,55.59183454346213,-3.9068548097688106e-07,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,0.00704,960.00147,-0.00143,0.0,0.0,0.0,-0.010657046309438398,-0.028797785381552518,0.01192634508078599,0.0052207021492249135,0.002523174639617127,-0.0005860282214653216,-4.498406355635254e-06
3,S01,L01,M04,1.956175,-1.984153762884413e-05,47.031373842343726,-1.4444200208658793e-06,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,0.00687,950.00018,0.00686,0.0,0.0,0.0,-0.010730219339570054,-0.028764552165562403,0.011884166609271822,0.005219381133952116,0.0025120321863298916,-0.002166630031298819,-1.014302791357835e-05
4,S01,L01,M01,1.45136,-2.017377813994116e-05,23.26797396347257,8.956614152990592e-07,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,0.0074,930.00423,0.00696,0.0,0.0,0.0,-0.010803398466072658,-0.028731319022971005,0.011841987640363023,0.005218060112280059,0.0025008898762237833,0.0013434921229485888,-1.3899913281295584e-05
5,S01,L01,M02,1.922074,-1.7211593152071007e-05,46.07740526127333,1.5687455690407412e-06,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,0.00279,910.0061,0.00561,0.0,0.0,0.0,-0.010876581747768446,-0.028698085933256776,0.011799808312360797,0.005216739086423838,0.002489747679602333,0.0023531183535611118,-8.95469849343522e-06
6,S01,L01,M03,2.293948,-2.1362529053444527e-05,54.462592432962666,-1.1490868438511554e-06,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,0.00161,900.00979,0.00805,0.0,0.0,0.0,-0.010949767196440467,-0.028664852897260406,0.011757628790678936,0.005215418059447712,0.0024786055739313448,-0.0017236302657767332,-9.312560290575256e-06
7,S01,L01,M04,1.897062,-4.201034152520666e-05,45.345337993383964,-2.2912056167906174e-06,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,0.0026,880.01416,0.01625,0.0,0.0,0.0,-0.011022952823869904,-0.028631619915822543,0.01171544924073138,0.005214097034415928,0.0024674635366765427,-0.003436808425185926,-2.214494915042664e-05
8,S01,L01,M01,1.417085,-2.3989525303651906e-05,19.799306709969613,3.639639406542385e-08,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,0.00756,860.00955,0.00652,0.0,0.0,0.0,-0.011096136688881793,-0.028598386968421756,0.01167326980081911,0.0052127760135435896,0.002456321538141578,5.4594591098135776e-05,-1.6928783597068564e-05
9,S01,L01,M02,1.872586,-3.716997249526136e-05,44.60091497885739,8.042475394650517e-07,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,0.01035,850.00684,0.01586,0.0,0.0,0.0,-0.011169316803257145,-0.028565154055898666,0.011631090636356084,0.00521145499989495,0.0024451795557921857,0.0012063713091975776,-1.984954095313185e-05
10,S01,L01,M03,2.218646,-4.060768566605082e-05,53.06139772242753,-1.9714415579354697e-06,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,0.01111,830.00644,0.01478,0.0,0.0,0.0,-0.011242491178780194,-0.028531921179093905,0.011588911912756012,0.005210133996534253,0.0024340375670940874,-0.0029571623369032047,-1.8302913428303036e-05
11,S01,L01,M04,1.840814,-1.6211714117399005e-05,43.58830216578639,-3.122422078927586e-06,False,51.33803,0.0,810.0,0.0,0.0,0.0,0.0,51.33803,0.00856,810.00251,0.00129,0.0,0.0,0.0,-0.011315657874271148,-0.028498688317486063,0.011546733768320229,0.005208813005676613,0.0024228955423509545,-0.004683633118391379,-8.806818134476924e-06
12,S01,L01,M01,1.392045,8.314246536084596e-06,16.69976862926808,-7.303586015980103e-07,False,56.005123,0.0,800.0,0.0,0.0,0.0,0.0,56.005123,0.00198,800.00696,-0.01112,0.0,0.0,0.0,-0.011388814885838901,-0.028465455479036443,0.011504556377499652,0.005207492030669312,0.002411753461415883,-0.0010955379023970156,5.972685176186543e-06
13,S01,L01,M02,1.817643,-6.434325135507216e-06,42.815782845712846,-2.29417796023347e-08,False,60.672217,0.0,780.0,0.0,0.0,0.0,0.0,60.672217,0.00043,780.00657,-0.00386,0.0,0.0,0.0,-0.01146196027229623,-0.028432222643223672,0.0114623798785962,0.00520617107372748,0.0024006112945925066,-3.441266940350205e-05,-3.539927882156846e-06
14,S01,L01,M03,2.144799,-2.1816607789307736e-05,51.56299004210584,-2.7777321860639546e-06,False,65.339311,0.0,760.0,0.0,0.0,0.0,0.0,65.339311,-0.00128,760.00879,0.00834,0.0,0.0,0.0,-0.011535092045429218,-0.028398989810888335,0.01142020443702343,0.005204850137915353,0.0023894690193465543,-0.004166598279095932,-1.017186589014063e-05
15,S01,L01,M04,1.795059,-1.4665867502724266e-06,42.03124565903846,-3.861728414553619e-06,False,70.006404,0.0,750.0,0.0,0.0,0.0,0.0,70.006404,-0.00161,750.00312,-0.00307,0.0,0.0,0.0,-0.011608208217035626,-0.028365756982871065,0.01137803021819402,0.005203529226297162,0.002378326613143852,-0.005792592621830428,-8.170131178264484e-07
16,S01,L01,M01,1.368145,-2.987927292260475e-06,12.953130598740586,-1.5590832462262298e-06,False,74.673498,0.0,730.0,0.0,0.0,0.0,0.0,74.673498,-0.00119,730.00378,-0.00064,0.0,0.0,0.0,-0.011681306845910719,-0.028332524138650464,0.011335857360411226,0.0052022083410880535,0.002367184046287892,-0.002338624869339345,-2.183925894010119e-06
