# cfgfile = demo_res/IMAG//lambda/IMAG.2001.kaiyo_k4_L-02.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490637,-2.255337658697372e-05,26.56421719232651,6.856820276029183e-05,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.00115,999.99202,0.08743,0.0,0.0,0.0,0.07723437175438241,-0.012515299259930704,0.02612340224720626,-0.0336689967885146,-0.0010589246223380202,0.10285230414043775,-1.5130026013693287e-05
1,S01,L01,M02,1.982262,2.8878012159549535e-05,47.72999309902977,5.717601081106331e-05,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,0.00273,979.99288,0.07728,0.0,0.0,0.0,0.07699900657327148,-0.012480382395626011,0.026077122481776398,-0.03362905760235529,-0.001053956938573055,0.08576401621659496,1.4568211547993926e-05
2,S01,L01,M03,2.359428,5.357925370441474e-05,55.59086668619685,6.820115919080925e-05,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,0.00646,959.99084,0.08059,0.0,0.0,0.0,0.07676362928279333,-0.012445465579263357,0.02603084261093756,-0.03358911829602792,-0.0010489894753067809,0.10230173878621387,2.2708577546937114e-05
3,S01,L01,M04,1.95609,1.3303951335923009e-05,47.03099105688878,7.867483865708541e-05,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,0.00857,949.99285,0.07789,0.0,0.0,0.0,0.07652823980726094,-0.012410548793476776,0.025984562534538787,-0.033549178867533655,-0.001044022163924743,0.11801225798562812,6.801298169267778e-06
4,S01,L01,M01,1.451307,-1.5715450985512624e-05,23.26717037904342,6.661336109544342e-05,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,0.00453,929.99549,0.07552,0.0,0.0,0.0,0.07629283827272615,-0.012375632050826271,0.02593828219209412,-0.0335092393491043,-0.001039054940069877,0.09992004164316512,-1.082848148979687e-05
5,S01,L01,M02,1.922027,2.894194953513694e-05,46.07599281366399,5.527239703469405e-05,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,0.00375,909.9956,0.06912,0.0,0.0,0.0,0.07605742460349162,-0.012340715333945899,0.025892001483452373,-0.0334692997387409,-0.00103408773512783,0.08290859555204108,1.5058034842974077e-05
6,S01,L01,M03,2.29389,6.528274478289736e-05,54.46189048472185,6.641462368015996e-05,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,0.001,899.99675,0.06741,0.0,0.0,0.0,0.07582199887517449,-0.012305798647914182,0.02584572033821133,-0.033429360060117624,-0.0010291204836771694,0.09962193552023994,2.845940510787237e-05
7,S01,L01,M04,1.897017,4.453866564428263e-05,45.34516703898203,7.667266857200952e-05,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,-0.00088,879.98984,0.05877,0.0,0.0,0.0,0.07558656116340216,-0.012270881997809577,0.02579943868596908,-0.03338942033690866,-0.0010241531202965,0.11500900285801428,2.3478263844911584e-05
8,S01,L01,M01,1.417057,1.5254575189694788e-05,19.798535944815427,6.467562312211615e-05,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,0.0032,859.99186,0.05482,0.0,0.0,0.0,0.07535111139246195,-0.012235965366266213,0.02575315642657395,-0.033349480567114995,-0.0010191855763714112,0.09701343468317422,1.076496936234378e-05
9,S01,L01,M02,1.872552,1.8480720644137323e-05,44.59948385452532,5.355725254537459e-05,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,0.00201,849.99055,0.07672,0.0,0.0,0.0,0.07511564963797861,-0.01220104875836257,0.025706873489623923,-0.033309540774410805,-0.0010142177864804769,0.08033587881806188,9.869269662010627e-06
10,S01,L01,M03,2.218589,3.7337299791980633e-05,53.060538062578104,6.44715645566723e-05,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,0.00086,829.99022,0.08197,0.0,0.0,0.0,0.07488017597558734,-0.012166132179177102,0.02566058980471757,-0.033269600982470324,-0.0010092496852024833,0.09670734683500845,1.6829299970377853e-05
11,S01,L01,M04,1.840743,2.100004111522705e-05,43.5879401104759,7.468763492798459e-05,False,51.33803,0.0,810.0,0.0,0.0,0.0,0.0,51.33803,-0.00022,809.99071,0.06861,0.0,0.0,0.0,0.07464469032955992,-0.012131215611343957,0.02561430527170233,-0.033229661189294483,-0.0010042812039227022,0.11203145239197689,1.1408459038131369e-05
12,S01,L01,M01,1.391978,-2.2135471192170196e-05,16.698826121677115,6.292553130418934e-05,False,56.005123,0.0,800.0,0.0,0.0,0.0,0.0,56.005123,0.00122,799.99334,0.07779,0.0,0.0,0.0,0.07440919282598933,-0.012096299067423029,0.025568019830094123,-0.03318972142711523,-0.0009993122782845695,0.094388296956284,-1.5902170287296347e-05
13,S01,L01,M02,1.817584,1.0827180229928651e-05,42.81397420579276,5.1686697790922916e-05,False,60.672217,0.0,780.0,0.0,0.0,0.0,0.0,60.672217,0.00269,779.99344,0.07598,0.0,0.0,0.0,0.07417368338913718,-0.012061382530048492,0.025521733379739613,-0.03314978169393359,-0.0009943428396730052,0.07753004668638437,5.9569077577315e-06
