# cfgfile = demo_res/IMAG//lambda/IMAG.1911.kaiyo_k4_L-01.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490712,8.67257207654526e-09,26.56504777402114,1.4522039673644574e-07,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2.1446620961530118e-05,7.537801385563801e-05,6.534138528943841e-05,0.00019072288798848151,0.00026078536699812436,0.0002178305951046686,5.817738152336105e-09
1,S01,L01,M02,1.982322,1.4852485276245566e-07,47.731025598584324,1.208262512219021e-07,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,2.1280350143935333e-05,7.52387404375052e-05,6.536552553628033e-05,0.00019050319406154593,0.0002606713138526976,0.00018123937683285315,7.492468567793509e-08
2,S01,L01,M03,2.35951,-2.7013080295128385e-07,55.591526755613344,-3.049449338866192e-08,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,2.1114270860071536e-05,7.50994661290208e-05,6.538965928549194e-05,0.0001902834946150691,0.0002605572576011293,-4.5741740082992877e-05,-1.1448597503349589e-07
3,S01,L01,M04,1.956187,2.2704050347891079e-07,47.03134409564822,-7.528373349041687e-09,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,2.094838173418789e-05,7.496019094244302e-05,6.541378820996051e-05,0.00019006378943567726,0.00026044319681196236,-1.129256002356253e-05,1.1606278105258383e-07
4,S01,L01,M01,1.451375,1.508801171099007e-07,23.26770182646854,1.4163445132189944e-07,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,2.0782681532793154e-05,7.482091500939767e-05,6.543791396189089e-05,0.00018984407849829637,0.00026032913015149647,0.00021245167698284918,1.0395667357498972e-07
5,S01,L01,M02,1.922082,-1.9868896236542244e-07,46.07691219848357,1.1709752266690434e-07,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,2.0617168880298952e-05,7.468163834214227e-05,6.546203821416692e-05,0.00018962436158954764,0.0002602150561882702,0.00017564628400035652,-1.0337174083385747e-07
6,S01,L01,M03,2.293953,-3.7302788508302813e-07,54.46232113393678,-3.3343525344534e-08,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,2.0451842507648724e-05,7.454236104246072e-05,6.548616262416453e-05,0.0001894046386372822,0.0002601009735641434,-5.0015288016801e-05,-1.62613569276715e-07
7,S01,L01,M04,1.897085,-4.943218490561116e-07,45.34530094264929,-1.0674386936758743e-08,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,2.028670114562625e-05,7.440308321213744e-05,6.551028884925955e-05,0.00018918490956935585,0.0002599868809209835,-1.6011580405138115e-05,-2.6056916219152626e-07
8,S01,L01,M01,1.417102,7.000043686649467e-08,19.798873860999123,1.380414447150835e-07,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,2.0121743418882646e-05,7.426380486342929e-05,6.55344185623361e-05,0.00018896517417238255,0.0002598727768273182,0.00020706216707262526,4.939689370736522e-08
9,S01,L01,M02,1.87261,4.0703104182558954e-07,44.600589009278934,1.1379879938275257e-07,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,1.9956968058241184e-05,7.412452609812048e-05,6.555855342077051e-05,0.00018874543237421682,0.0002597586599250122,0.00017069819907412887,2.1736028421592835e-07
10,S01,L01,M03,2.218668,-2.4359058228887023e-07,53.06123608930838,-3.6635452541833604e-08,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,1.9792373794368833e-05,7.398524701799573e-05,6.558269508193477e-05,0.0001885256841027189,0.00025964452885594185,-5.495317881275041e-05,-1.0979136233491005e-07
11,S01,L01,M04,1.840821,-8.710129655833758e-08,43.588151518821036,-1.382738440325114e-08,False,51.33803,0.0,810.0,0.0,0.0,0.0,0.0,51.33803,0.0,810.0,0.0,0.0,0.0,0.0,1.962795925215117e-05,7.384596763531128e-05,6.560684521871958e-05,0.00018830592914449438,0.00025953038218861805,-2.074107660487671e-05,-4.731654873468827e-08
12,S01,L01,M01,1.392041,8.521722360119147e-08,16.699242214936675,1.3487889153277822e-07,False,56.005123,0.0,800.0,0.0,0.0,0.0,0.0,56.005123,0.0,800.0,0.0,0.0,0.0,0.0,1.9463723197465014e-05,7.370668808169462e-05,6.563100548332061e-05,0.00018808616747449013,0.000259416218589377,0.00020231833729916733,6.121746672776984e-08
13,S01,L01,M02,1.817642,4.2566488881488615e-08,42.81507105675928,1.100566078888523e-07,False,60.672217,0.0,780.0,0.0,0.0,0.0,0.0,60.672217,0.0,780.0,0.0,0.0,0.0,0.0,1.9299664255349462e-05,7.35674083694019e-05,6.56551775486366e-05,0.00018786639887930626,0.00025930203662671614,0.00016508491183327845,2.341852184395421e-08
14,S01,L01,M03,2.144803,5.168300082305141e-07,51.562697215673325,-3.993432000718826e-08,False,65.339311,0.0,760.0,0.0,0.0,0.0,0.0,65.339311,0.0,760.0,0.0,0.0,0.0,0.0,1.9135781156433093e-05,7.342812860021772e-05,6.567936307203746e-05,0.00018764662328680406,0.0002591878349425147,-5.990148001078239e-05,2.4096852169197547e-07
15,S01,L01,M04,1.795055,4.697363057478587e-08,42.03111465990867,-1.6549350138284856e-08,False,70.006404,0.0,750.0,0.0,0.0,0.0,0.0,70.006404,0.0,750.0,0.0,0.0,0.0,0.0,1.897207263119379e-05,7.328884887592687e-05,6.570356371088165e-05,0.00018742684062485117,0.0002590736121786691,-2.4824025207427283e-05,2.61683517077671e-08
16,S01,L01,M01,1.368146,4.008951810476894e-07,12.952763105639775,1.3127231147591986e-07,False,74.673498,0.0,730.0,0.0,0.0,0.0,0.0,74.673498,0.0,730.0,0.0,0.0,0.0,0.0,1.8808537304896698e-05,7.314956920878536e-05,6.572778113808515e-05,0.00018720705068003848,0.00025895936690365124,0.0001969084672138798,2.93020760246121e-07
17,S01,L01,M02,1.765899,-2.3231520540612527e-07,40.97070246420964,1.0630733887932835e-07,False,79.340592,0.0,710.0,0.0,0.0,0.0,0.0,79.340592,0.0,710.0,0.0,0.0,0.0,0.0,1.864517390805697e-05,7.301028970057797e-05,6.575201701100985e-05,0.00018698725338023214,0.0002588450977593529,0.00015946100831899253,-1.3155633782346854e-07
18,S01,L01,M03,2.082733,-2.3154729877613835e-07,50.19442750688032,-4.280161515409834e-08,False,84.007685,0.0,700.0,0.0,0.0,0.0,0.0,84.007685,0.0,700.0,0.0,0.0,0.0,0.0,1.8481981171042378e-05,7.287101045308932e-05,6.577627298700173e-05,0.00018676744865330438,0.0002587308033876861,-6.420242273114751e-05,-1.1117473952548806e-07
19,S01,L01,M04,1.744783,2.804615951127289e-07,40.16563527608952,-1.9715713107850353e-08,False,88.674779,0.0,680.0,0.0,0.0,0.0,0.0,88.674779,0.0,680.0,0.0,0.0,0.0,0.0,1.8318957719339106e-05,7.27317314785756e-05,6.580055073900055e-05,0.0001865476362858366,0.0002586164823570922,-2.9573569661775528e-05,1.6074296638191043e-07
