# cfgfile = demo_res/IMAG//lambda/IMAG.2004.kaiyo_k4_L-02.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490739,1.2008738677017365e-05,26.564999010787602,-8.85726189409768e-06,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,-0.01019,1000.00188,-0.02075,0.0,0.0,0.0,-0.015433693116822977,0.009901558195154127,-0.00043034755715053375,0.010748923080602171,0.005049978367037939,-0.01328589284114652,8.05556081716341e-06
1,S01,L01,M02,1.982348,2.9406205034263277e-07,47.731389071454714,-6.886904518792277e-06,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,-0.01235,980.00607,-0.01661,0.0,0.0,0.0,-0.015344742405606024,0.009894259813737353,-0.00041701166161979775,0.01073981504391215,0.005047228258605447,-0.010330356778188415,1.4834027645127534e-07
2,S01,L01,M03,2.359537,-9.717767664533094e-06,55.591589829913985,-1.207493957343722e-05,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,-0.01411,960.00766,-0.01273,0.0,0.0,0.0,-0.015255783640278324,0.009886961449730648,-0.0004036756219749671,0.010730706954749685,0.005044478173813585,-0.018112409360155828,-4.1185061580018e-06
3,S01,L01,M04,1.956209,-6.187773299325073e-06,47.03109329914216,-1.389688231654702e-05,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,-0.01238,950.00562,-0.01265,0.0,0.0,0.0,-0.0151668174023955,0.009879663098857749,-0.0003903394378290978,0.010721598812515292,0.005041728102435396,-0.02084532347482053,-3.1631452975244834e-06
4,S01,L01,M01,1.451399,6.22157601876334e-06,23.267790538271413,-8.570536555054152e-06,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,-0.01487,930.00875,-0.01777,0.0,0.0,0.0,-0.015077844349759648,0.009872364763097599,-0.0003770031202251536,0.010712490624415746,0.005038978036600936,-0.012855804832581228,4.286606245948454e-06
5,S01,L01,M02,1.922108,1.4461769932629513e-06,46.0773670980366,-6.609951058655469e-06,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,-0.01123,910.00826,-0.01932,0.0,0.0,0.0,-0.014988865063920269,0.00986506643817395,-0.00036366666877607164,0.010703382389851518,0.005036227966083255,-0.009914926587983203,7.523911212392598e-07
6,S01,L01,M03,2.293988,4.7249810533981845e-06,54.46251725954001,-1.178582491340928e-05,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,-0.01265,900.00596,-0.02334,0.0,0.0,0.0,-0.014899880183618042,0.009857768124501945,-0.0003503300916673403,0.010694274114077829,0.005033477882423151,-0.017678737370113922,2.0597235266262004e-06
7,S01,L01,M04,1.897097,-2.007910999683723e-05,45.34501741470311,-1.3597905438173814e-05,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,-0.00742,880.00803,-0.00718,0.0,0.0,0.0,-0.014810890347598402,0.009850469822496696,-0.00033699339708455535,0.010685165802349912,0.005030727777161432,-0.020396858157260722,-1.0584124057355648e-05
8,S01,L01,M01,1.417115,-5.881707628292862e-06,19.79894650917373,-8.28867680054654e-06,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,-0.00594,860.00862,-0.01474,0.0,0.0,0.0,-0.014721896137403705,0.009843171527881996,-0.00032365658464049316,0.010676057454068206,0.005027977640071136,-0.012433015200819809,-4.150480115087951e-06
9,S01,L01,M02,1.872617,-2.3983771926411057e-05,44.60084168588742,-6.33996928156209e-06,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,-0.00539,850.0119,-0.0028,0.0,0.0,0.0,-0.014632898191778397,0.009835873241072962,-0.0003103196625207239,0.010666949074487937,0.005025227462693066,-0.009509953922343136,-1.28076226619811e-05
10,S01,L01,M03,2.218689,-1.3677123279099692e-05,53.06133160479993,-1.149893248986143e-05,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,-0.00756,830.00965,-0.01264,0.0,0.0,0.0,-0.014543897149470134,0.009828574962484711,-0.0002969826389109126,0.010657840668864377,0.005022477236568055,-0.017248398734792145,-6.164506733075115e-06
11,S01,L01,M04,1.840842,-6.64998749652067e-06,43.58806199508709,-1.3303876605540648e-05,False,51.33803,0.0,810.0,0.0,0.0,0.0,0.0,51.33803,-0.00748,810.0135,-0.01698,0.0,0.0,0.0,-0.014454893592016453,0.009821276687841038,-0.00028364551342369414,0.010648732236597907,0.005019726951469093,-0.01995581490831097,-3.612470541480839e-06
12,S01,L01,M01,1.392049,-1.1360435878239023e-05,16.699526840299455,-8.01358700878197e-06,False,56.005123,0.0,800.0,0.0,0.0,0.0,0.0,56.005123,-0.00575,800.01595,-0.01506,0.0,0.0,0.0,-0.014365888177235409,0.009813978419120831,-0.0002703082971024349,0.010639623784895424,0.005016976599526317,-0.012020380513172954,-8.160945396490371e-06
13,S01,L01,M02,1.817662,-4.575961019882554e-07,42.815634763027504,-6.072525284278341e-06,False,60.672217,0.0,780.0,0.0,0.0,0.0,0.0,60.672217,-0.0049,780.01136,-0.02276,0.0,0.0,0.0,-0.014276881486662663,0.009806680152047897,-0.0002569709895596878,0.010630515313157297,0.005014226170512667,-0.00910878792641751,-2.5174983137032925e-07
14,S01,L01,M03,2.144825,-1.1446465831142015e-05,51.56286649486006,-1.121700086395744e-05,False,65.339311,0.0,760.0,0.0,0.0,0.0,0.0,65.339311,-0.00538,760.01317,-0.01445,0.0,0.0,0.0,-0.014187874159046342,0.009799381887037342,-0.00024363359898113776,0.010621406826638794,0.005011475655968987,-0.016825501295936157,-5.33678310871144e-06
15,S01,L01,M04,1.795075,-5.3084733755784885e-06,42.03106285440481,-1.3016321117916073e-05,False,70.006404,0.0,750.0,0.0,0.0,0.0,0.0,70.006404,-0.00159,750.01084,-0.01944,0.0,0.0,0.0,-0.014098866833135111,0.009792083624504282,-0.0002302961335525413,0.010612298330595194,0.005008725047436201,-0.01952448167687411,-2.957243221357597e-06
16,S01,L01,M01,1.368158,-3.3979746387893335e-06,12.95293491711962,-7.74130090488899e-06,False,74.673498,0.0,730.0,0.0,0.0,0.0,0.0,74.673498,-0.00468,730.01021,-0.01775,0.0,0.0,0.0,-0.014009860090463816,0.009784785360172516,-0.00021695859288634406,0.010603189824426843,0.005005974334687134,-0.011611951357333486,-2.4836127397488694e-06
17,S01,L01,M02,1.765925,6.020404392073589e-06,40.97130391316006,-5.810072869816445e-06,False,79.340592,0.0,710.0,0.0,0.0,0.0,0.0,79.340592,-0.01052,710.00777,-0.02242,0.0,0.0,0.0,-0.013920854569781194,0.009777487094457164,-0.0002036209851682867,0.01059408131338903,0.005003223509262687,-0.008715109304724668,3.409207294802208e-06
18,S01,L01,M03,2.082759,-4.200958207142219e-06,50.194674140812,-1.0941324622940984e-05,False,84.007685,0.0,700.0,0.0,0.0,0.0,0.0,84.007685,-0.00602,700.01251,-0.01967,0.0,0.0,0.0,-0.013831850909834924,0.009770188827773335,-0.00019028331858416688,0.010584972802737028,0.0050004725627038555,-0.016411986934411475,-2.017015990396498e-06
19,S01,L01,M04,1.744825,2.8983041074884996e-05,40.16571292824881,-1.2731901846584455e-05,False,88.674779,0.0,680.0,0.0,0.0,0.0,0.0,88.674779,-0.00854,680.0095,-0.03579,0.0,0.0,0.0,-0.013742849692161422,0.009762890555844832,-0.00017694559274634416,0.010575864291871184,0.00499772148478332,-0.01909785276987668,1.661085843845944e-05
20,S01,L01,M01,1.350323,3.30987054824515e-05,9.090635696643773,-7.474009060154552e-06,False,93.341872,0.0,660.0,0.0,0.0,0.0,0.0,93.341872,-0.00396,660.01209,-0.04436,0.0,0.0,0.0,-0.013653851574577743,0.009755592280650538,-0.0001636078186984424,0.010566755787998424,0.004994970267631561,-0.01121101359023183,2.451169496664983e-05
