# cfgfile = demo_res/IMAG//lambda/IMAG.1911.kaiyo_k4_L-02.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490712,-1.5715135940555515e-08,26.565040492659165,1.5859179207683863e-07,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00015991397985214658,0.0003357529391853295,-6.538911037073264e-06,0.00048084154115976086,0.0001649868522517028,0.00023788768811525794,-1.0542033565541509e-08
1,S01,L01,M02,1.964847,4.7075771455653186e-07,47.266107641742536,2.6409328034300225e-07,False,9.413291,0.0,960.0,0.0,0.0,0.0,0.0,9.413291,0.0,960.0,0.0,0.0,0.0,0.0,0.0001599266084649771,0.00033548737836000574,-6.512284386890886e-06,0.0004808948959021811,0.00016483195370568324,0.0003961399205145034,2.3959001110851474e-07
2,S01,L01,M03,2.326619,3.54277490912982e-08,55.034879217757236,4.9056691834365435e-08,False,18.826581,0.0,930.0,0.0,0.0,0.0,0.0,18.826581,0.0,930.0,0.0,0.0,0.0,0.0,0.00015993922148529484,0.00033522181746219984,-6.485662433091195e-06,0.00048094824882299593,0.00016467705485884613,7.358503775154815e-05,1.5227138216999947e-08
3,S01,L01,M04,1.913693,-4.2421354022902245e-07,45.83452882350696,-5.623169479900129e-08,False,28.239872,0.0,900.0,0.0,0.0,0.0,0.0,28.239872,0.0,900.0,0.0,0.0,0.0,0.0,0.0001599518260585245,0.00033495625645385985,-6.459044340607103e-06,0.0004810015991602363,0.0001645221553270764,-8.434754219850193e-05,-2.216727240100802e-07
4,S01,L01,M01,1.417102,3.349091353026462e-08,19.79886646588642,1.5908610393538124e-07,False,37.653162,0.0,860.0,0.0,0.0,0.0,0.0,37.653162,0.0,860.0,0.0,0.0,0.0,0.0,0.0001599644293247323,0.00033469069540977974,-6.4324292856833166e-06,0.00048105494612926415,0.0001643672547920805,0.00023862915590307186,2.3633382445487072e-08
5,S01,L01,M02,1.856592,1.8690893395491323e-07,44.09706401777913,2.6481720512751693e-07,False,47.066453,0.0,830.0,0.0,0.0,0.0,0.0,47.066453,0.0,830.0,0.0,0.0,0.0,0.0,0.00015997703842934098,0.00033442513429190795,-6.405816433254222e-06,0.0004811082889681097,0.00016421235286974317,0.00039722580769127537,1.0067313332973171e-07
6,S01,L01,M03,2.186829,-3.2096586736679077e-07,52.431408161883695,4.9911584615694303e-08,False,56.479743,0.0,800.0,0.0,0.0,0.0,0.0,56.479743,0.0,800.0,0.0,0.0,0.0,0.0,0.00015998966051241563,0.00033415957317503803,-6.379204959563404e-06,0.0004811616268921358,0.0001640574492417712,7.486737692354145e-05,-1.4677227500037304e-07
7,S01,L01,M04,1.802517,1.7225401114208865e-07,42.29358846039693,-5.561652125159748e-08,False,65.893034,0.0,760.0,0.0,0.0,0.0,0.0,65.893034,0.0,760.0,0.0,0.0,0.0,0.0,0.000160002302719383,0.0003338940120211184,-6.352594029546003e-06,0.0004812149591393711,0.00016390254352404863,-8.342478187739622e-05,9.556304386704184e-08
8,S01,L01,M01,1.368146,3.5187820215544827e-07,12.952755831657555,1.595184039420001e-07,False,75.306324,0.0,730.0,0.0,0.0,0.0,0.0,75.306324,0.0,730.0,0.0,0.0,0.0,0.0,0.00016001497219030123,0.0003336284509049429,-6.325982819445207e-06,0.0004812682849251809,0.0001637476353982832,0.00023927760591300015,2.571934589988556e-07
9,S01,L01,M02,1.758787,-4.5040040132661816e-07,40.70317451394945,2.6552277742923254e-07,False,84.719615,0.0,700.0,0.0,0.0,0.0,0.0,84.719615,0.0,700.0,0.0,0.0,0.0,0.0,0.00016002767607060722,0.00033336288978846,-6.299370494196211e-06,0.00048132160348759106,0.00016359272448035795,0.00039828416614384884,-2.56085814442919e-07
