# cfgfile = demo_prep/IMAG/IMAG.2010.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490726,3.511936374579445e-05,26.564400874596487,2.4896077848238286e-05,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,-0.00551,1000.00307,-0.01203,0.0,0.0,0.0,-2.548345276448826e-05,0.05163293075907581,0.020641035043979673,0.005392061619582419,0.03273919324300491,0.03734411677235743,2.3558563911674213e-05
1,S01,L01,M02,1.982342,3.225006976658455e-05,47.73142855277683,1.5445303072349422e-05,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,-0.00574,980.00298,-0.01826,0.0,0.0,0.0,-5.009588727230434e-05,0.051527354000121296,0.020580186528863644,0.005382613101055804,0.032712004450159725,0.02316795460852413,1.6268670979369126e-05
2,S01,L01,M03,2.359529,1.7295677803690646e-05,55.591938045174956,2.425808200911834e-06,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,-0.00712,960.00123,-0.01402,0.0,0.0,0.0,-7.474810224897162e-05,0.05142177703508782,0.020519334922910342,0.00537316480600108,0.03268481655143566,0.003638712301367751,7.330139957462123e-06
3,S01,L01,M04,1.956204,2.524204069270385e-05,47.031651266905556,1.1340552621613895e-05,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,-0.00536,950.00286,-0.01195,0.0,0.0,0.0,-9.943754148918233e-05,0.051316199834790084,0.02045848026258758,0.005363716633000943,0.03265762935260481,0.017010828932420844,1.2903583007040087e-05
4,S01,L01,M01,1.451384,2.38707370562589e-05,23.266994210808804,2.3677746685472225e-05,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,-0.00484,930.00188,-0.00709,0.0,0.0,0.0,-0.00012416162764387233,0.05121062246052932,0.02039762263651823,0.005354268488735878,0.03263044268274085,0.03551662002820834,1.6446879017723015e-05
5,S01,L01,M02,1.9221,2.3581154505627398e-05,46.07728412471212,1.425656088597991e-05,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,-0.00837,910.00336,-0.01244,0.0,0.0,0.0,-0.00014891780453853268,0.05110504488312009,0.020336762081167525,0.005344820271788644,0.032603256347616405,0.021384841328969867,1.2268432706741272e-05
6,S01,L01,M03,2.29396,3.909908429596464e-07,54.462565875163094,1.4271119762783809e-06,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,-0.0062,899.99817,-0.00279,0.0,0.0,0.0,-0.0001737035001092133,0.050999467141242004,0.020275898672119583,0.0053353718868152525,0.032576070170479685,0.002140667964417571,1.7044361844131828e-07
7,S01,L01,M04,1.897094,1.1470797577868344e-05,45.34554066652072,1.0187444451700001e-05,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,-0.00228,880.00003,-0.00614,0.0,0.0,0.0,-0.00019851614226666468,0.05089388927357477,0.020215032484960965,0.005325923238471843,0.03254888397457876,0.015281166677550001,6.0465098608020185e-06
8,S01,L01,M01,1.417105,1.3172192238790243e-05,19.798099618401125,2.248185127302461e-05,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,0.0015,859.99899,-0.00434,0.0,0.0,0.0,-0.00022335317487432734,0.050788311250932784,0.020154163556153258,0.005316474225340972,0.032521697565686486,0.033722776909536914,9.295142024613734e-06
9,S01,L01,M02,1.872611,1.188513328096808e-06,44.60068748162024,1.3224274347551473e-05,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,-0.00203,849.99926,0.00184,0.0,0.0,0.0,-0.0002482120258484516,0.050682733111995726,0.02009329196128242,0.0053070247520787175,0.03249451076705091,0.01983641152132721,6.346824450442767e-07
