# cfgfile = demo_prep/IMAG/IMAG.2002.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.49072,-4.857205942657838e-06,26.5649443738927,-2.7104900249538033e-05,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01614,999.98279,-0.01612,0.0,0.0,0.0,-0.01833919888738497,-0.009683805363233967,-0.0027495715172236542,-0.027449412841382487,-0.039008023402859776,-0.040657350374307046,-3.2582952819160127e-06
1,S01,L01,M02,1.964845,-4.721136654230045e-06,47.26673310436337,-2.2939059025441885e-05,False,9.413291,0.0,960.0,0.0,0.0,0.0,0.0,9.413291,0.01857,959.98153,-0.02479,0.0,0.0,0.0,-0.017951707839165196,-0.009722512653089732,-0.0027607691579816427,-0.027483410874250824,-0.03891979738619803,-0.034408588538162824,-2.402803607526316e-06
2,S01,L01,M03,2.326616,5.012957971060311e-06,55.034364212913985,-5.275819372673379e-07,False,18.826581,0.0,930.0,0.0,0.0,0.0,0.0,18.826581,0.01878,929.98341,-0.02239,0.0,0.0,0.0,-0.017564133367048144,-0.00976121980928341,-0.002771961747953817,-0.027517408908998075,-0.03883156788861592,-0.0007913729059010069,2.154613383154036e-06
3,S01,L01,M04,1.913697,-5.942489331418542e-06,45.83350055797706,-3.980676285271203e-06,False,28.239872,0.0,900.0,0.0,0.0,0.0,0.0,28.239872,0.01967,899.98389,-0.01149,0.0,0.0,0.0,-0.017176518092550518,-0.009799926888336755,-0.002783152079265578,-0.027551406377115843,-0.03874333570155174,-0.005971014427906805,-3.1052404489417818e-06
4,S01,L01,M01,1.417119,1.297703481014715e-05,19.79879572068765,-2.5723461177329135e-05,False,37.653162,0.0,860.0,0.0,0.0,0.0,0.0,37.653162,0.01507,859.98575,-0.02565,0.0,0.0,0.0,-0.016788904801884063,-0.009838633930323665,-0.002794342939286334,-0.027585402695649106,-0.03865510165393567,-0.038585191765993704,9.157335982473702e-06
5,S01,L01,M02,1.856591,-5.492071283777325e-06,44.09772438289082,-2.1736996021116956e-05,False,47.066453,0.0,830.0,0.0,0.0,0.0,0.0,47.066453,0.01511,829.98827,-0.0193,0.0,0.0,0.0,-0.016401336116557266,-0.009877340991765876,-0.0028055371201411183,-0.02761939729608911,-0.03856686653720504,-0.03260549403167543,-2.9581481779117347e-06
6,S01,L01,M03,2.186839,2.1629020612740257e-05,52.430915261490384,6.039811432122195e-07,False,56.479743,0.0,800.0,0.0,0.0,0.0,0.0,56.479743,0.01203,799.98287,-0.02754,0.0,0.0,0.0,-0.01601385482277199,-0.009916048112737297,-0.0028167374091985233,-0.02765338959548147,-0.038478631180290705,0.0009059717148183293,9.890540918988666e-06
7,S01,L01,M04,1.802545,2.7471278649918123e-05,42.292719476410326,-2.6656125120203385e-06,False,65.893034,0.0,760.0,0.0,0.0,0.0,0.0,65.893034,0.01269,759.98601,-0.02739,0.0,0.0,0.0,-0.01562650354206473,-0.009954755349759675,-0.002827946598585585,-0.027687379025316552,-0.0383903963746297,-0.003998418768030508,1.5240273418926087e-05
8,S01,L01,M01,1.368171,2.5698102706432e-05,12.952605135401768,-2.4353068722921192e-05,False,75.306324,0.0,730.0,0.0,0.0,0.0,0.0,75.306324,0.00817,729.98814,-0.02882,0.0,0.0,0.0,-0.015239325060591172,-0.009993462742906878,-0.0028391674756677054,-0.02772136500264106,-0.03830216294915279,-0.03652960308438179,1.8782814945231263e-05
9,S01,L01,M02,1.758788,-5.365226403423213e-06,40.7037395750705,-2.0528119173563796e-05,False,84.719615,0.0,700.0,0.0,0.0,0.0,0.0,84.719615,0.00875,699.98506,-0.00983,0.0,0.0,0.0,-0.014852361999952142,-0.010032170348700712,-0.002850402832576295,-0.027755346958944018,-0.038213931695297416,-0.030792178760345693,-3.0505247951562176e-06
