# cfgfile = demo_prep/IMAG/IMAG.2003.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490693,-1.5029608241712652e-05,26.565648304502957,1.0433237023937497e-05,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01026,1000.00551,0.00823,0.0,0.0,0.0,0.009168578394727121,-0.0077225113506558234,-0.0026416696725917385,-0.006498340329174679,0.018350207324211974,0.015649855535906244,-1.008229611443312e-05
1,S01,L01,M02,1.982306,-1.3464653009698561e-05,47.731894673170416,1.940439918914346e-06,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,0.00949,980.00455,0.00724,0.0,0.0,0.0,0.008807664401857547,-0.007742037765041125,-0.0026426106113128706,-0.006509964287034082,0.018331214283017542,0.002910659878371519,-6.792419036061315e-06
2,S01,L01,M03,2.359506,2.3701919773468917e-08,55.592182038204825,-2.199708564915259e-06,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,0.00704,960.00147,-0.00143,0.0,0.0,0.0,0.008446721643590484,-0.007761564427738602,-0.002643553603982797,-0.0065215885154279885,0.01831222249364387,-0.0032995628473728882,1.004528904502422e-08
3,S01,L01,M04,1.956175,-3.1411832407902503e-06,47.031065081543744,5.858412327567442e-06,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,0.00687,950.00018,0.00686,0.0,0.0,0.0,0.008085756054775978,-0.007781091326996339,-0.0026444981649472086,-0.006533212948915824,0.01829323178758338,0.008787618491351163,-1.6057782359912842e-06
4,S01,L01,M01,1.45136,-1.0513190954956819e-05,23.26832569822372,9.566028381768352e-06,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,0.0074,930.00423,0.00696,0.0,0.0,0.0,0.0077247738796233575,-0.007800618434326741,-0.002645443807743061,-0.0065448375120942415,0.01827424201260528,0.014349042572652527,-7.24368244608975e-06
5,S01,L01,M02,1.922074,-7.939603259625711e-06,46.07788992496464,1.0830997617827613e-06,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,0.00279,910.0061,0.00561,0.0,0.0,0.0,0.007363781052965786,-0.007820145737978079,-0.002646390046717182,-0.006556462139522811,0.018255253000202844,0.001624649642674142,-4.130747962682868e-06
6,S01,L01,M03,2.293948,-1.0500882647219866e-05,54.46294245108999,-3.0338322017209024e-06,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,0.00161,900.00979,0.00805,0.0,0.0,0.0,0.007002783741674728,-0.007839673213646668,-0.002647336395608554,-0.006568086758288857,0.018236264594076027,-0.0045507483025813535,-4.577646331660468e-06
7,S01,L01,M04,1.897062,-2.5569689924211384e-05,45.34500434967262,5.032158189663773e-06,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,0.0026,880.01416,0.01625,0.0,0.0,0.0,0.006641788112625486,-0.00785920083702867,-0.002648282368156065,-0.006579711295479703,0.018217276637924263,0.007548237284495659,-1.3478573670344662e-05
8,S01,L01,M01,1.417085,-1.4092629650220141e-05,19.799673442558685,8.699044128390614e-06,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,0.00756,860.00955,0.00652,0.0,0.0,0.0,0.006280800100645462,-0.007878728596372595,-0.0026492274787066864,-0.006591335685654919,0.018198288963241622,0.013048566192585922,-9.944801935113379e-06
9,S01,L01,M02,1.872586,-2.7405775073797684e-05,44.60139619417464,2.083592195735564e-07,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,0.01035,850.00684,0.01586,0.0,0.0,0.0,0.005919825872610962,-0.007898256467374628,-0.0026501712409991727,-0.0066029598559018046,0.018179301413727613,0.0003125388293603346,-1.4635255776662692e-05
10,S01,L01,M03,2.218646,-2.925231452139956e-05,53.06174991929025,-3.849989790324168e-06,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,0.01111,830.00644,0.01478,0.0,0.0,0.0,0.0055588715953864675,-0.007917784425730873,-0.002651113168773435,-0.006614583733307851,0.01816031383308164,-0.005774984685486252,-1.318475976852529e-05
11,S01,L01,M04,1.840814,-3.535717388481296e-08,43.5879404367424,4.206341722433808e-06,False,51.33803,0.0,810.0,0.0,0.0,0.0,0.0,51.33803,0.00856,810.00251,0.00129,0.0,0.0,0.0,0.005197943203817103,-0.007937312459689974,-0.00265205277637471,-0.00662620725243234,0.01814132605279792,0.006309512583650713,-1.9207358203932046e-08
12,S01,L01,M01,1.392045,1.832469818695049e-05,16.700146716205865,7.81490777333851e-06,False,56.005123,0.0,800.0,0.0,0.0,0.0,0.0,56.005123,0.00198,800.00696,-0.01112,0.0,0.0,0.0,0.004837046942096245,-0.007956840540763836,-0.002652989577342073,-0.006637830337872311,0.01812233792064441,0.011722361660007766,1.3163869118419658e-05
