# cfgfile = demo_prep/IMAG/IMAG.1911.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490756,4.524017606285677e-05,26.564008906782362,-1.7065573559110905e-05,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01852,1000.0023,-0.0689,0.0,0.0,0.0,0.0008228316727843737,0.011540168839971951,-0.020306471854739695,0.029446616647009666,-0.012212262727781783,-0.025598360338666356,3.034713666277833e-05
1,S01,L01,M02,1.982356,2.5615920106373648e-05,47.73055362425427,-2.6973810499586164e-06,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,0.01811,980.00604,-0.07376,0.0,0.0,0.0,0.0010869019477908973,0.01155734836480918,-0.020246299375082794,0.02943343802304209,-0.012184629757457937,-0.004046071574937925,1.2921957562805897e-05
2,S01,L01,M03,2.359566,1.8980716433800622e-05,55.59168347313512,-7.971511855930507e-06,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,0.01446,960.00315,-0.07556,0.0,0.0,0.0,0.0013509171648096656,0.011574528145959686,-0.02018612688669076,0.02942025911427223,-0.012156995954616811,-0.01195726778389576,8.04415576161066e-06
3,S01,L01,M04,1.95628,6.0668886753944676e-05,47.03244719098967,-2.147734755761956e-05,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,0.01449,950.00392,-0.0854,0.0,0.0,0.0,0.0016148747694090275,0.011591708168741922,-0.020125955057348273,0.02940707995814121,-0.012129361573678662,-0.03221602133642934,3.101237386976541e-05
4,S01,L01,M01,1.451416,4.096471895402142e-05,23.266575295294217,-1.522710661539935e-05,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,0.01495,930.00417,-0.06453,0.0,0.0,0.0,0.0018787719809047155,0.011608888403750106,-0.020065784606411268,0.029393900603385443,-0.012101726892747897,-0.022840659923099024,2.8223968148360923e-05
5,S01,L01,M02,1.92212,2.815322894453183e-05,46.07638985702701,-9.195039513408645e-07,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,0.01029,910.00477,-0.06796,0.0,0.0,0.0,0.0021426062448145055,0.011626068836302886,-0.020005616201665268,0.029380721087445823,-0.012074092166244398,-0.0013792559270112967,1.4646967382125897e-05
6,S01,L01,M03,2.293991,-3.574056012214473e-06,54.462214380158585,-6.3520526261394416e-06,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,0.01371,900.00426,-0.05434,0.0,0.0,0.0,0.002406374837016428,0.011643249440675539,-0.01994545054957363,0.029367541456234957,-0.012046457666351625,-0.009528078939209162,-1.5580078615018422e-06
7,S01,L01,M04,1.897138,9.163281606115509e-06,45.34600127960053,-1.9675079058711215e-05,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,0.01482,880.00408,-0.05279,0.0,0.0,0.0,0.0026700750334447956,0.01166043019114316,-0.019885288356597305,0.02935436175566552,-0.012018823665252825,-0.029512618588066822,4.830055381377374e-06
8,S01,L01,M01,1.417143,4.1280346768026645e-05,19.797442681256882,-1.341172115902179e-05,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,0.01448,859.99678,-0.06037,0.0,0.0,0.0,0.0029337042795329624,0.011677611073024648,-0.01982513029052541,0.029341182023178293,-0.011991190417368186,-0.020117581738532685,2.9129274016825857e-05
9,S01,L01,M02,1.872633,9.12316266413368e-06,44.59976273355244,7.034651344446583e-07,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,0.01201,850.00176,-0.04998,0.0,0.0,0.0,0.00319725985120031,0.01169479206059514,-0.01976497705781971,0.02932800230468595,-0.011963558194881097,0.0010551977016669874,4.871836961184428e-06
