# cfgfile = demo_prep/IMAG/IMAG.2009.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490722,-9.18636982792194e-06,26.56518325460482,8.105529147256153e-06,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,-0.00744,1000.00672,-0.00769,0.0,0.0,0.0,0.018985499825261296,0.0066620271508113504,-0.010759285128078479,0.006762565225796426,0.00786740719900947,0.01215829372088423,-6.162362820111289e-06
1,S01,L01,M02,1.982338,-5.084534228225908e-06,47.73086922556723,7.857600277322643e-06,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,-0.00753,980.0095,-0.01071,0.0,0.0,0.0,0.018898088282434056,0.0066689707872615136,-0.010705652779653862,0.006762523368188199,0.007860509729634788,0.011786400415983965,-2.5649179041242753e-06
2,S01,L01,M03,2.359538,4.818024358166786e-06,55.59235844433215,3.104529976712391e-06,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,-0.00601,960.00698,-0.02209,0.0,0.0,0.0,0.018810701359199156,0.006675914540575512,-0.010652019858169966,0.006762481099645669,0.007853612012509737,0.004656794965068586,2.0419354798129064e-06
3,S01,L01,M04,1.956197,-1.4338591113932652e-05,47.03243249607152,3.5151574031195506e-06,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,-0.00265,950.00626,-0.0072,0.0,0.0,0.0,0.018723338588184025,0.006682858406072422,-0.010598386224790885,0.006762438473230652,0.007846714089723051,0.005272736104679326,-7.329829824875844e-06
4,S01,L01,M01,1.451377,-1.9611716108518115e-05,23.267860062876082,8.499064858006685e-06,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,-0.00328,930.00676,-0.00267,0.0,0.0,0.0,0.018635999576902127,0.006689802373120047,-0.010544751786647944,0.0067623955420413415,0.007839816009275346,0.012748597287010029,-1.3512489248843074e-05
5,S01,L01,M02,1.922095,-4.314514169885431e-06,46.0767906381071,8.254981665174265e-06,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,-0.00223,910.00942,-0.01512,0.0,0.0,0.0,0.01854868385800142,0.006696746437037552,-0.010491116404904579,0.0067623523591392705,0.007832917813255201,0.012382472497761397,-2.2446935088460407e-06
6,S01,L01,M03,2.293975,-1.0650095586623303e-06,54.463167031905726,3.4362814417942445e-06,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,-0.00109,900.00738,-0.02001,0.0,0.0,0.0,0.018461391020273707,0.006703690588680558,-0.010437479975200267,0.006762308977613554,0.007826019548185278,0.005154422162691367,-4.6426380351238805e-07
7,S01,L01,M04,1.897108,5.053281230759129e-06,45.34664548704279,3.903486656275165e-06,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,0.00051,880.00447,-0.01985,0.0,0.0,0.0,0.01837412065249119,0.0067106348189046,-0.010383842393175377,0.006762265450553474,0.007819121260588292,0.005855229984412748,2.6636760958043126e-06
8,S01,L01,M01,1.417118,5.033964668782002e-06,19.799127405554486,8.872844099305595e-06,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,-0.00222,860.0019,-0.01714,0.0,0.0,0.0,0.018286872287331266,0.006717579123028973,-0.010330203519992013,0.006762221831020315,0.007812222992552745,0.013309266148958393,3.5522551183331252e-06
9,S01,L01,M02,1.872622,-1.7613126985116323e-06,44.60033835227324,8.564096734032702e-06,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,-0.00249,850.00133,-0.01295,0.0,0.0,0.0,0.018199645513570884,0.006724523491909225,-0.01027656325129028,0.0067621781721033366,0.0078053247906013454,0.012846145101049053,-9.40559652995443e-07
10,S01,L01,M03,2.218686,-5.7620243051723285e-06,53.062023525281376,3.819258552713775e-06,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,-0.00463,830.00638,-0.01304,0.0,0.0,0.0,0.0181124399199685,0.006731467916400858,-0.010222921482711483,0.006762134526891825,0.007798426701256757,0.005728887829070662,-2.5970436128286423e-06
11,S01,L01,M04,1.840834,-7.773511381848375e-06,43.58942492881249,4.272004138074933e-06,False,51.33803,0.0,810.0,0.0,0.0,0.0,0.0,51.33803,-0.00483,810.00707,-0.00984,0.0,0.0,0.0,0.018025255039229266,0.006738412391823246,-0.010169278075415927,0.0067620909484470155,0.007791528766607565,0.006408006207112399,-4.2228204074068465e-06
12,S01,L01,M01,1.39205,-6.818257879477682e-06,16.699651797508636,9.159358243251924e-06,False,56.005123,0.0,800.0,0.0,0.0,0.0,0.0,56.005123,-0.00509,800.00772,-0.01039,0.0,0.0,0.0,0.017938090478790383,0.006745356907543916,-0.010115632936539115,0.006762047489867501,0.007784631034654378,0.013739037364877886,-4.897997830162482e-06
13,S01,L01,M02,1.817657,-4.796528555866376e-06,42.814919383443254,8.923297029205144e-06,False,60.672217,0.0,780.0,0.0,0.0,0.0,0.0,60.672217,-0.00891,780.00934,-0.00925,0.0,0.0,0.0,0.017850945771374607,0.006752301458882287,-0.01006198592723992,0.0067620042042146,0.00777773354748594,0.013384945543807715,-2.63885241047479e-06
14,S01,L01,M03,2.144814,-1.736846150662993e-05,51.563409434033986,4.182428041284067e-06,False,65.339311,0.0,760.0,0.0,0.0,0.0,0.0,65.339311,-0.00839,760.00988,-0.00134,0.0,0.0,0.0,0.017763820505735977,0.006759246036693841,-0.01000833694315999,0.006761961144577577,0.007770836351624865,0.006273642061926101,-8.097887045976915e-06
