# cfgfile = demo_prep/IMAG/IMAG.2012.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490694,-5.840882025076671e-06,26.56507291134787,2.3381208524545872e-05,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,-0.00259,1000.00448,0.02041,0.0,0.0,0.0,0.0016612728051439948,0.020677957803752853,0.01828313135708862,0.006525698804024952,0.02989567875401,0.035071812786818805,-3.918230049276827e-06
1,S01,L01,M02,1.982309,9.887875138037606e-06,47.730826308579026,1.531301910313676e-05,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,-0.00203,980.00717,0.02081,0.0,0.0,0.0,0.001618907029473217,0.020648205546156467,0.018273985512753613,0.006525426596637717,0.029882276513680934,0.02296952865470514,4.988059448873816e-06
2,S01,L01,M03,2.359495,4.75994232444615e-06,55.591514029549685,2.9036584995883827e-06,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,-0.00559,960.00632,0.02521,0.0,0.0,0.0,0.0015765161462222798,0.020618453145541053,0.0182648412399538,0.00652515483345551,0.02986887389844715,0.004355487749382574,2.0173563938241657e-06
3,S01,L01,M04,1.956164,-4.300202851985525e-06,47.03162309679678,1.0529034698646048e-05,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,-0.00239,950.00462,0.02039,0.0,0.0,0.0,0.0015340991199004816,0.02058870059819187,0.018255698177639796,0.006524883377343931,0.029855471025128758,0.015793552047969072,-2.1982834015887853e-06
4,S01,L01,M01,1.451358,-6.310648503822817e-06,23.26790973303784,2.2373868766268405e-05,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,-0.00277,930.00865,0.0175,0.0,0.0,0.0,0.0014916549513603386,0.020558947925894005,0.018246555972599072,0.0065246120914014254,0.029842068022032837,0.03356080314940261,-4.348099162179708e-06
5,S01,L01,M02,1.922072,1.2205570709672083e-05,46.076729977601104,1.4323988273533951e-05,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,-0.00299,910.00477,0.01742,0.0,0.0,0.0,0.0014491826050883159,0.020529195124932585,0.018237414263783114,0.006524340838493799,0.0298286650059793,0.021485982410300926,6.350215137451709e-06
6,S01,L01,M03,2.293952,2.4566627951438642e-05,54.46248755508982,2.055220432467739e-06,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,-0.00629,900.00298,0.0091,0.0,0.0,0.0,0.0014066810728507976,0.02049944221071775,0.018228272696020058,0.006524069481661242,0.02981526210240354,0.0030828306487016084,1.0709303399303316e-05
7,S01,L01,M04,1.897073,7.750044824568326e-06,45.34570602972991,9.542176771035917e-06,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,-0.00548,880.00661,0.01211,0.0,0.0,0.0,0.001364149346439183,0.02046968919865969,0.018219130914137897,0.006523797883944026,0.029801859436740817,0.014313265156553876,4.085264417641454e-06
8,S01,L01,M01,1.417098,9.575251080783713e-06,19.79906888777134,2.136954495147312e-05,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,-0.0098,860.00375,0.01163,0.0,0.0,0.0,0.0013215863903024167,0.020439936085043436,0.01820998855708834,0.006523525908207836,0.02978845712581122,0.032054317427209676,6.75694347235245e-06
9,S01,L01,M02,1.872605,1.7219419737804232e-05,44.60040974764482,1.34593817784851e-05,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,-0.00584,850.00161,0.01528,0.0,0.0,0.0,0.001278991196225316,0.02041018288527918,0.0182008452696993,0.006523253417492874,0.02977505529505008,0.02018907266772765,9.195436163955684e-06
10,S01,L01,M03,2.218649,-2.538018467974622e-06,53.061103224823455,1.0881116167788904e-06,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,-0.00745,830.00131,0.02903,0.0,0.0,0.0,0.001236362756020329,0.020380429614777176,0.01819170069679949,0.006522980274839793,0.029761654069892316,0.0016321674251683356,-1.1439477213270877e-06
11,S01,L01,M04,1.840788,-2.1598255334213593e-05,43.588249057496625,8.558381001029523e-06,False,51.33803,0.0,810.0,0.0,0.0,0.0,0.0,51.33803,-0.00533,810.0025,0.03008,0.0,0.0,0.0,0.0011937000340949556,0.02035067626982233,0.01818255447733941,0.00652270634311361,0.02974825356715865,0.012837571501544284,-1.1733157394666627e-05
12,S01,L01,M01,1.392029,-2.050067179846144e-06,16.699396391306436,2.048955544200577e-05,False,56.005123,0.0,800.0,0.0,0.0,0.0,0.0,56.005123,-0.00272,800.00186,0.0156,0.0,0.0,0.0,0.0011510020314069985,0.02032092287220004,0.018173406258107858,0.0065224314854138215,0.029734853915155096,0.030734333163008658,-1.4727187291688204e-06
