2.260972e-08,-5.725112e-10,4.210054e-11,1.378256e-08,-7.580353e-10,1.205564e-08,1.817610e-08,-8.297172e-10,2.223944e-10,1.355753e-08,-6.219306e-10,-1.181903e-08,-8.840745e-10,-5.718252e-10,-2.413328e-10,-2.711148e-11,1.529674e-10,3.658669e-10,7.021065e-10,7.031968e-10,2.608597e-10,-1.650083e-11,-1.795534e-10,-1.230414e-10,5.084593e-10,1.793576e-09,2.951068e-09,4.234357e-09,5.708371e-09,7.125870e-09,-1.433447e-07,-1.427404e-07,-1.421358e-07,-1.415328e-07,-1.409238e-07,-1.402495e-07,-1.394865e-07,-1.385424e-07,-1.374433e-07,-1.361460e-07,-1.346889e-07,-1.331043e-07,-1.313984e-07,-1.295729e-07,-1.276643e-07,-1.257434e-07,-1.238406e-07,-1.219332e-07,6.635207e-09,6.661856e-09,6.689748e-09,6.712197e-09,6.698737e-09,6.669252e-09,6.592585e-09,6.484637e-09,6.344451e-09,6.167537e-09,6.017896e-09,5.887312e-09,5.799643e-09,5.733316e-09,5.637701e-09,5.509332e-09,5.381502e-09,5.254256e-09,-9.800072e-08,-1.017025e-07,-1.054070e-07,-1.090393e-07,-1.124278e-07,-1.153821e-07,-1.177266e-07,-1.194238e-07,-1.205578e-07,-1.212694e-07,-1.216559e-07,-1.217228e-07,-1.215537e-07,-1.212977e-07,-1.209894e-07,-1.205559e-07,-1.200220e-07,-1.194933e-07,-1.399188e-08,-1.228338e-08,-1.057675e-08,-8.840399e-09,-6.985580e-09,-4.969620e-09,-2.901922e-09,-1.066002e-09,3.072207e-10,1.238768e-09,1.816335e-09,2.204095e-09,2.600011e-09,3.006164e-09,3.262000e-09,3.346233e-09,3.377114e-09,3.413533e-09
-5.725112e-10,1.897802e-08,1.951647e-09,1.525264e-09,1.303713e-08,-3.113299e-09,-3.030236e-10,1.113086e-08,-6.130474e-09,-2.423494e-09,1.285524e-08,-2.484450e-09,3.231868e-08,3.279905e-08,3.332300e-08,3.321241e-08,3.321228e-08,3.304534e-08,3.337099e-08,3.292839e-08,3.215818e-08,3.000621e-08,2.816133e-08,2.649495e-08,2.533570e-08,2.485055e-08,2.510203e-08,2.594823e-08,2.678257e-08,2.751693e-08,9.385921e-09,8.769004e-09,8.152290e-09,7.534484e-09,6.919400e-09,6.416658e-09,6.055002e-09,5.705299e-09,5.252868e-09,4.685068e-09,4.021766e-09,3.262044e-09,2.418741e-09,1.498168e-09,5.038992e-10,-5.530684e-10,-1.634651e-09,-2.711736e-09,-1.002696e-07,-9.915218e-08,-9.802805e-08,-9.696492e-08,-9.606092e-08,-9.521129e-08,-9.441693e-08,-9.368549e-08,-9.301523e-08,-9.247120e-08,-9.215678e-08,-9.199109e-08,-9.192908e-08,-9.191840e-08,-9.192223e-08,-9.192034e-08,-9.189325e-08,-9.186051e-08,-4.333320e-09,-2.967749e-09,-1.602474e-09,-2.235074e-10,1.223654e-09,2.701029e-09,4.076103e-09,5.203085e-09,5.928945e-09,6.158567e-09,5.884040e-09,5.186527e-09,4.209187e-09,3.014108e-09,1.584842e-09,-1.753430e-11,-1.666421e-09,-3.310648e-09,3.152057e-08,3.272520e-08,3.393429e-08,3.497071e-08,3.567257e-08,3.586099e-08,3.543160e-08,3.432010e-08,3.265717e-08,3.051187e-08,2.808951e-08,2.550316e-08,2.292289e-08,2.052603e-08,1.835809e-08,1.630038e-08,1.424122e-08,1.217859e-08
4.210054e-11,1.951647e-09,2.120232e-08,-3.053479e-09,1.222975e-08,3.614700e-09,-4.522910e-10,5.999468e-09,-1.176201e-08,2.947495e-09,1.195645e-08,4.168601e-09,-4.490748e-08,-4.588309e-08,-4.660411e-08,-4.663420e-08,-4.715421e-08,-4.693248e-08,-4.695788e-08,-4.620628e-08,-4.518919e-08,-4.287285e-08,-4.087462e-08,-3.972744e-08,-3.888937e-08,-3.814008e-08,-3.737276e-08,-3.658207e-08,-3.610835e-08,-3.561851e-08,-1.363611e-09,-5.910247e-10,1.821281e-10,9.540499e-10,1.731860e-09,2.411586e-09,2.875105e-09,3.272796e-09,3.669386e-09,3.944112e-09,4.040169e-09,3.907252e-09,3.588633e-09,3.147240e-09,2.593141e-09,1.994017e-09,1.400075e-09,8.049861e-10,-9.527363e-08,-9.487112e-08,-9.446607e-08,-9.388683e-08,-9.309955e-08,-9.220242e-08,-9.129848e-08,-9.042531e-08,-8.962595e-08,-8.880477e-08,-8.791426e-08,-8.693340e-08,-8.585537e-08,-8.471579e-08,-8.353095e-08,-8.228881e-08,-8.102412e-08,-7.975891e-08,-1.279823e-09,-1.020200e-10,1.075186e-09,2.278451e-09,3.566631e-09,4.941745e-09,6.294682e-09,7.438009e-09,8.196758e-09,8.500466e-09,8.347867e-09,7.810989e-09,7.020533e-09,6.035477e-09,4.844867e-09,3.503601e-09,2.123679e-09,7.485951e-10,-2.830858e-07,-2.784665e-07,-2.738386e-07,-2.692461e-07,-2.648229e-07,-2.605281e-07,-2.564316e-07,-2.524734e-07,-2.486075e-07,-2.447520e-07,-2.410122e-07,-2.374370e-07,-2.339895e-07,-2.305629e-07,-2.271207e-07,-2.237167e-07,-2.203663e-07,-2.170112e-07
1.378256e-08,1.525264e-09,-3.053479e-09,2.019805e-08,-7.343881e-10,1.990545e-09,1.365392e-08,-2.834431e-09,-2.608883e-09,1.207181e-08,-6.644544e-10,-6.242641e-09,3.266167e-08,3.351544e-08,3.429409e-08,3.442709e-08,3.481419e-08,3.483433e-08,3.522830e-08,3.466971e-08,3.348643e-08,3.129458e-08,2.951589e-08,2.844440e-08,2.815424e-08,2.863982e-08,2.928416e-08,3.021445e-08,3.145264e-08,3.259557e-08,-1.004670e-07,-1.009225e-07,-1.013779e-07,-1.018343e-07,-1.022879e-07,-1.025995e-07,-1.026839e-07,-1.025813e-07,-1.023817e-07,-1.020037e-07,-1.014415e-07,-1.006952e-07,-9.979306e-08,-9.876439e-08,-9.764287e-08,-9.650876e-08,-9.540182e-08,-9.428892e-08,4.431818e-09,4.981756e-09,5.534590e-09,5.984325e-09,6.252250e-09,6.439530e-09,6.567314e-09,6.659956e-09,6.735585e-09,6.719173e-09,6.592436e-09,6.372008e-09,6.090701e-09,5.767974e-09,5.389846e-09,4.959810e-09,4.528858e-09,4.100749e-09,6.389740e-08,5.922245e-08,5.454350e-08,4.987372e-08,4.533366e-08,4.104013e-08,3.716580e-08,3.366284e-08,3.052560e-08,2.775924e-08,2.551258e-08,2.388788e-08,2.283945e-08,2.218062e-08,2.174938e-08,2.148810e-08,2.131090e-08,2.112590e-08,-8.389625e-09,-6.930003e-09,-5.472877e-09,-3.985110e-09,-2.395184e-09,-7.536840e-10,7.988057e-10,2.087220e-09,2.930003e-09,3.256461e-09,3.062199e-09,2.427886e-09,1.504033e-09,3.604161e-10,-1.018939e-09,-2.566088e-09,-4.151232e-09,-5.731634e-09
-7.580353e-10,1.303713e-08,1.222975e-08,-7.343881e-10,2.214865e-08,-5.007143e-10,-7.157507e-10,1.290746e-08,-1.204464e-08,-5.010374e-10,1.779930e-08,5.060993e-10,5.284516e-10,1.828253e-10,3.720455e-11,-1.860231e-10,-5.702459e-10,-5.795888e-10,-2.797033e-10,-1.761832e-10,-2.512517e-10,-7.502476e-10,-1.170600e-09,-1.892391e-09,-2.271493e-09,-2.030696e-09,-1.158241e-09,2.202325e-10,1.427871e-09,2.574239e-09,8.538962e-09,8.505091e-09,8.471740e-09,8.436749e-09,8.407634e-09,8.419968e-09,8.430215e-09,8.420124e-09,8.333872e-09,8.082058e-09,7.646012e-09,6.998565e-09,6.178779e-09,5.228394e-09,4.155427e-09,3.009767e-09,1.849182e-09,6.913130e-10,-1.399494e-07,-1.388196e-07,-1.376823e-07,-1.364832e-07,-1.352829e-07,-1.340537e-07,-1.328597e-07,-1.317368e-07,-1.307145e-07,-1.297889e-07,-1.290203e-07,-1.283256e-07,-1.276608e-07,-1.270014e-07,-1.263351e-07,-1.256359e-07,-1.249078e-07,-1.241755e-07,-5.914068e-09,-3.714705e-09,-1.509500e-09,6.456632e-10,2.783795e-09,4.942083e-09,6.974598e-09,8.652809e-09,9.763573e-09,1.013841e-08,9.752759e-09,8.802091e-09,7.606549e-09,6.335765e-09,4.978313e-09,3.551214e-09,2.121411e-09,6.943984e-10,-1.391634e-07,-1.358371e-07,-1.325080e-07,-1.292632e-07,-1.262676e-07,-1.237103e-07,-1.217483e-07,-1.204038e-07,-1.195575e-07,-1.190533e-07,-1.187631e-07,-1.187086e-07,-1.188501e-07,-1.190581e-07,-1.192861e-07,-1.196016e-07,-1.200059e-07,-1.204060e-07
1.205564e-08,-3.113299e-09,3.614700e-09,1.990545e-09,-5.007143e-10,2.131470e-08,1.201144e-08,2.583679e-09,4.529359e-09,5.593882e-09,-4.663529e-10,-1.150678e-08,-4.654374e-08,-4.712725e-08,-4.758084e-08,-4.735289e-08,-4.748828e-08,-4.707292e-08,-4.705096e-08,-4.639991e-08,-4.571797e-08,-4.328692e-08,-4.104819e-08,-3.926682e-08,-3.767518e-08,-3.615575e-08,-3.514781e-08,-3.440400e-08,-3.371610e-08,-3.299911e-08,-1.026932e-07,-1.010942e-07,-9.949460e-08,-9.789637e-08,-9.629180e-08,-9.476155e-08,-9.337621e-08,-9.190308e-08,-9.025061e-08,-8.845112e-08,-8.657726e-08,-8.468936e-08,-8.278482e-08,-8.083025e-08,-7.884532e-08,-7.684102e-08,-7.483174e-08,-7.282266e-08,8.148868e-09,7.339052e-09,6.527161e-09,5.845571e-09,5.348569e-09,4.935694e-09,4.526261e-09,4.107406e-09,3.646682e-09,3.224900e-09,2.969902e-09,2.848317e-09,2.858012e-09,2.939307e-09,3.034002e-09,3.137591e-09,3.240656e-09,3.341196e-09,-2.616149e-07,-2.619356e-07,-2.622559e-07,-2.624621e-07,-2.624321e-07,-2.618643e-07,-2.605800e-07,-2.585286e-07,-2.558196e-07,-2.524702e-07,-2.486758e-07,-2.444970e-07,-2.400380e-07,-2.354544e-07,-2.308218e-07,-2.261285e-07,-2.213848e-07,-2.166414e-07,-2.315393e-10,1.087805e-09,2.407829e-09,3.731842e-09,5.114727e-09,6.552943e-09,7.933639e-09,9.104708e-09,9.911931e-09,1.026552e-08,1.014447e-08,9.618182e-09,8.822269e-09,7.821746e-09,6.608260e-09,5.243085e-09,3.840785e-09,2.443274e-09
1.817610e-08,-3.030236e-10,-4.522910e-10,1.365392e-08,-7.157507e-10,1.201144e-08,2.267397e-08,-3.877596e-10,7.350138e-10,1.349244e-08,-5.917226e-10,-1.171152e-08,-1.547407e-09,-1.193393e-09,-8.223314e-10,-5.726502e-10,-2.915521e-10,4.420617e-11,4.270041e-10,3.085382e-10,-3.882973e-10,-8.077665e-10,-8.967775e-10,-7.139173e-10,1.329311e-10,1.783647e-09,3.393816e-09,5.216531e-09,7.254866e-09,9.228853e-09,-1.429475e-07,-1.423064e-07,-1.416649e-07,-1.410251e-07,-1.403790e-07,-1.396520e-07,-1.388113e-07,-1.377389e-07,-1.364547e-07,-1.349222e-07,-1.331933e-07,-1.313275e-07,-1.293375e-07,-1.272223e-07,-1.250224e-07,-1.228140e-07,-1.206265e-07,-1.184337e-07,7.294953e-09,7.255945e-09,7.217899e-09,7.174169e-09,7.090081e-09,6.990879e-09,6.845036e-09,6.660838e-09,6.430069e-09,6.130510e-09,5.820663e-09,5.502812e-09,5.213483e-09,4.936311e-09,4.622421e-09,4.270822e-09,3.920002e-09,3.569872e-09,-9.750559e-08,-1.011738e-07,-1.048447e-07,-1.084442e-07,-1.118021e-07,-1.147289e-07,-1.170498e-07,-1.187273e-07,-1.198453e-07,-1.205445e-07,-1.209237e-07,-1.209897e-07,-1.208269e-07,-1.205838e-07,-1.202951e-07,-1.198882e-07,-1.193842e-07,-1.188853e-07,-1.547211e-09,7.215732e-10,2.989218e-09,5.277572e-09,7.674667e-09,1.004929e-08,1.215032e-08,1.380331e-08,1.476097e-08,1.477264e-08,1.372063e-08,1.166658e-08,8.821173e-09,5.368702e-09,1.430837e-09,-2.797947e-09,-7.086616e-09,-1.136660e-08
-8.297172e-10,1.113086e-08,5.999468e-09,-2.834431e-09,1.290746e-08,2.583679e-09,-3.877596e-10,1.990955e-08,-1.214039e-09,2.095321e-09,1.261130e-08,3.719024e-09,-3.591902e-08,-3.685227e-08,-3.757415e-08,-3.779652e-08,-3.832500e-08,-3.814415e-08,-3.790340e-08,-3.717924e-08,-3.643222e-08,-3.489520e-08,-3.364146e-08,-3.306505e-08,-3.262210e-08,-3.213345e-08,-3.138209e-08,-3.035170e-08,-2.958212e-08,-2.884690e-08,6.116838e-09,6.233808e-09,6.351403e-09,6.467314e-09,6.590485e-09,6.681628e-09,6.682074e-09,6.710527e-09,6.787015e-09,6.763205e-09,6.575283e-09,6.189860e-09,5.643427e-09,4.977995e-09,4.195995e-09,3.349696e-09,2.495887e-09,1.643100e-09,-9.743359e-08,-9.717007e-08,-9.690585e-08,-9.650131e-08,-9.595091e-08,-9.534148e-08,-9.476390e-08,-9.424314e-08,-9.381116e-08,-9.339802e-08,-9.299386e-08,-9.256142e-08,-9.208896e-08,-9.159333e-08,-9.106881e-08,-9.049511e-08,-8.989149e-08,-8.928457e-08,1.193706e-09,2.503893e-09,3.813619e-09,5.144536e-09,6.549133e-09,8.018399e-09,9.432499e-09,1.060380e-08,1.135704e-08,1.161803e-08,1.138685e-08,1.074040e-08,9.818784e-09,8.684767e-09,7.323624e-09,5.793408e-09,4.217618e-09,2.646997e-09,4.564202e-08,4.618188e-08,4.671639e-08,4.720281e-08,4.755558e-08,4.749754e-08,4.688164e-08,4.564341e-08,4.389347e-08,4.177954e-08,3.953663e-08,3.712169e-08,3.448012e-08,3.164525e-08,2.863631e-08,2.544937e-08,2.216384e-08,1.888373e-08
2.223944e-10,-6.130474e-09,-1.176201e-08,-2.608883e-09,-1.204464e-08,4.529359e-09,7.350138e-10,-1.214039e-09,2.154457e-08,3.616322e-09,-1.194567e-08,4.078200e-09,-5.080074e-08,-5.105656e-08,-5.136463e-08,-5.099147e-08,-5.088438e-08,-5.061046e-08,-5.094964e-08,-5.033614e-08,-4.937372e-08,-4.655364e-08,-4.409608e-08,-4.194198e-08,-4.050159e-08,-3.989956e-08,-4.014704e-08,-4.108576e-08,-4.204265e-08,-4.289821e-08,-7.485977e-09,-7.144587e-09,-6.803216e-09,-6.461480e-09,-6.119730e-09,-5.898981e-09,-5.809323e-09,-5.650766e-09,-5.293650e-09,-4.774047e-09,-4.139910e-09,-3.396366e-09,-2.562714e-09,-1.649009e-09,-6.551511e-10,4.039972e-10,1.488035e-09,2.567612e-09,9.767909e-08,9.607060e-08,9.445043e-08,9.290231e-08,9.152354e-08,9.014396e-08,8.874436e-08,8.735673e-08,8.599098e-08,8.473655e-08,8.371431e-08,8.284643e-08,8.208598e-08,8.138802e-08,8.071678e-08,8.004511e-08,7.935148e-08,7.865192e-08,6.285845e-09,4.974577e-09,3.663617e-09,2.339008e-09,9.446938e-10,-4.777884e-10,-1.800450e-09,-2.895485e-09,-3.624580e-09,-3.895042e-09,-3.698030e-09,-3.109955e-09,-2.264090e-09,-1.221078e-09,3.040505e-11,1.435052e-09,2.880014e-09,4.320864e-09,2.875581e-07,2.832915e-07,2.790249e-07,2.747024e-07,2.704041e-07,2.661890e-07,2.621622e-07,2.582667e-07,2.544719e-07,2.506204e-07,2.467778e-07,2.430551e-07,2.395142e-07,2.361143e-07,2.328361e-07,2.296952e-07,2.266397e-07,2.235769e-07
1.355753e-08,-2.423494e-09,2.947495e-09,1.207181e-08,-5.010374e-10,5.593882e-09,1.349244e-08,2.095321e-09,3.616322e-09,2.151493e-08,-4.490913e-10,-1.001111e-09,-3.803192e-08,-3.826824e-08,-3.842612e-08,-3.814850e-08,-3.806682e-08,-3.758855e-08,-3.738102e-08,-3.696680e-08,-3.680352e-08,-3.523758e-08,-3.362240e-08,-3.215682e-08,-3.060950e-08,-2.883501e-08,-2.746633e-08,-2.624330e-08,-2.498629e-08,-2.374608e-08,-1.029953e-07,-1.027658e-07,-1.025358e-07,-1.023075e-07,-1.020718e-07,-1.018424e-07,-1.016248e-07,-1.011841e-07,-1.004644e-07,-9.951311e-08,-9.841345e-08,-9.722914e-08,-9.597355e-08,-9.463048e-08,-9.322751e-08,-9.180754e-08,-9.039535e-08,-8.898060e-08,4.867236e-09,4.480987e-09,4.090935e-09,3.788382e-09,3.596110e-09,3.429909e-09,3.225206e-09,2.995162e-09,2.728864e-09,2.474468e-09,2.329744e-09,2.276962e-09,2.327353e-09,2.440894e-09,2.558309e-09,2.670523e-09,2.787416e-09,2.903272e-09,8.490089e-08,8.070478e-08,7.650521e-08,7.231171e-08,6.823985e-08,6.427108e-08,6.045785e-08,5.680802e-08,5.326685e-08,4.959365e-08,4.575274e-08,4.175354e-08,3.757958e-08,3.322155e-08,2.878778e-08,2.442377e-08,2.014055e-08,1.585315e-08,-2.507533e-09,-9.967048e-10,5.146165e-10,2.030165e-09,3.603728e-09,5.220064e-09,6.751220e-09,8.027392e-09,8.876387e-09,9.202658e-09,8.985454e-09,8.302341e-09,7.307305e-09,6.075765e-09,4.597098e-09,2.942161e-09,1.244345e-09,-4.480698e-10
