# cfgfile = demo_res/IMAG//lambda/IMAG.2006.kaiyo_k4_L-01.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.49072,1.3260765266021237e-05,26.5652972311253,8.810572953964264e-06,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.00826,999.99753,-0.01568,0.0,0.0,0.0,0.008817665576102975,-0.03646080758010052,0.005232232492766782,0.009071108164446312,-0.0013020926110081574,0.013215859430946395,8.895543942538664e-06
1,S01,L01,M02,1.982327,2.410509199831672e-05,47.73139598153034,1.2185885277851237e-05,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,0.0113,979.99426,-0.02423,0.0,0.0,0.0,0.008802438761669067,-0.03638886873031067,0.005222638032955966,0.009081746904096728,-0.0012931639507281745,0.018278827916776857,1.2159997819893853e-05
2,S01,L01,M03,2.359513,2.158611810698784e-05,55.591892688282016,9.500984703244445e-06,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,0.01258,959.99595,-0.01798,0.0,0.0,0.0,0.008787185294024029,-0.03631692986649542,0.005213041266230284,0.0090923857121947,-0.0012842350912616143,0.014251477054866667,9.148548071991058e-06
3,S01,L01,M04,1.956196,1.5946587349608138e-05,47.03159467458937,5.987803801843372e-06,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,0.01017,949.9942,-0.01248,0.0,0.0,0.0,0.008771902897139009,-0.03624499096221149,0.005203441866284982,0.00910302448658303,-0.0012753060251023097,0.00898170570276506,8.151835168668242e-06
4,S01,L01,M01,1.451387,2.195524031822198e-05,23.26799399297235,8.514707685317228e-06,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,0.01194,929.99527,-0.02276,0.0,0.0,0.0,0.008756589308071437,-0.03617305205267193,0.005193839515041578,0.009113663115986418,-0.0012663767523967918,0.012772061527975841,1.5127075217169494e-05
5,S01,L01,M02,1.922086,1.7681744162749304e-05,46.07722448942175,1.1893256330353552e-05,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,0.00846,909.99501,-0.01722,0.0,0.0,0.0,0.008741242250766704,-0.03610111311143346,0.0051842338861929245,0.00912430149824758,-0.001257447265638717,0.01783988449553033,9.199247152702483e-06
6,S01,L01,M03,2.293952,1.539894423376554e-05,54.46257893728517,9.217631509107148e-06,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,0.009,899.99311,-0.01113,0.0,0.0,0.0,0.008725859459009935,-0.03602917415829505,0.005174624659603868,0.009134939524370713,-0.0012485175630614414,0.013826447263660722,6.712845008860491e-06
7,S01,L01,M04,1.897096,1.821224678492257e-05,45.34552009905454,5.668247782400087e-06,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,0.00911,879.99127,-0.01272,0.0,0.0,0.0,0.008710438666616879,-0.03595723521305565,0.005165011515142336,0.009145577085360313,-0.0012395876428985045,0.00850237167360013,9.60006598765828e-06
8,S01,L01,M01,1.417122,3.325696101004121e-05,19.799203864728923,8.222123157201595e-06,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,0.0089,859.99432,-0.0282,0.0,0.0,0.0,0.008694977597487002,-0.035885296249271996,0.005155394126496563,0.009156214079058646,-0.0012306574976432864,0.012333184735802393,2.3467959011320982e-05
9,S01,L01,M02,1.872621,2.9188709146206298e-05,44.60097586525018,1.1638075880448903e-05,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,0.00702,849.99091,-0.02427,0.0,0.0,0.0,0.008679473985427661,-0.035813357286743064,0.005145772173533599,0.009166850396470092,-0.0012217271255292794,0.017457113820673355,1.558708844245915e-05
10,S01,L01,M03,2.218661,9.958729856817676e-06,53.061378058896224,8.902612132222237e-06,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,0.00963,829.98679,-0.00663,0.0,0.0,0.0,0.008663925564282686,-0.035741418345267804,0.005136145336124411,0.009177485928599622,-0.0012127965247901713,0.013353918198333356,4.488621676235205e-06
