# cfgfile = demo_res/IMAG//lambda/IMAG.1911.kaiyo_k4_L-02.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490712,1.706543541358241e-08,26.56504734108546,1.5030826389805488e-07,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2.3341041979701273e-06,3.380518970712502e-05,9.037437971872093e-05,0.00014532250856071508,0.0002644889160526951,0.0002254623958470823,1.1447841979927986e-08
1,S01,L01,M02,1.982322,1.3227000556995372e-07,47.731025260130366,1.0936326535205854e-07,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,2.4010008283258553e-06,3.3780703933326585e-05,9.030233956524249e-05,0.000145277109853659,0.0002643751797596936,0.0001640448980280878,6.672478314317942e-08
2,S01,L01,M03,2.35951,-2.589112279755623e-07,55.591526525969186,-2.835535681814105e-08,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,2.4679188969322725e-06,3.375621803051175e-05,9.023029858570272e-05,0.00014523171030592013,0.00026426144315857983,-4.253303522721158e-05,-1.0973093056421135e-07
3,S01,L01,M04,1.956187,2.64056762033598e-07,47.03134388768558,1.0733548879714154e-08,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,2.5348578298510423e-06,3.373173199820243e-05,9.015825690027659e-05,0.00014518630994660338,0.00026414770606816,1.610032331957123e-05,1.3498543954826303e-07
4,S01,L01,M01,1.451375,1.572851468430135e-07,23.267701380699634,1.4593790984254058e-07,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,2.601816995781962e-06,3.370724585690668e-05,9.008621469088328e-05,0.00014514090884372468,0.0002640339684047204,0.00021890686476381087,1.0836975064543175e-07
5,S01,L01,M02,1.922082,-2.1560150224491338e-07,46.07691184294919,1.0509128362581304e-07,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,2.668795820804304e-06,3.3682759606146274e-05,9.001417207769715e-05,0.00014509550702638814,0.0002639202299870664,0.00015763692543871956,-1.1217081385961336e-07
6,S01,L01,M03,2.293953,-3.635214193153419e-07,54.46232089473757,-3.180828306467737e-08,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,2.735793687958142e-06,3.365827326118274e-05,8.994212922720145e-05,0.00014505010455288206,0.0002638064907071144,-4.7712424597016055e-05,-1.58469427802288e-07
7,S01,L01,M04,1.897085,-4.6074058273367244e-07,45.3453007350214,6.5952277122943535e-09,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,2.8028099802672214e-06,3.3633786837277626e-05,8.987008630587935e-05,0.00014500470148149486,0.0002636927504567812,9.89284156844153e-06,-2.428676536547769e-07
8,S01,L01,M01,1.417102,7.451127972966157e-08,19.798873404896426,1.4159465325013286e-07,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,2.8698441238353016e-06,3.360930033395268e-05,8.979804343390518e-05,0.00014495929784133022,0.00026357900905487144,0.0002123919798751993,5.258003991925886e-08
9,S01,L01,M02,1.87261,3.89777828038792e-07,44.600588638796296,1.0144456834346422e-07,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,2.936895501690016e-06,3.358481376646943e-05,8.972600077776216e-05,0.00014491389369067654,0.0002634652663933018,0.00015216685251519634,2.0814682610836854e-07
10,S01,L01,M03,2.218668,-2.360673425844242e-07,53.061235838287544,-3.5835647615895345e-08,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,3.0039634968442294e-06,3.356032715008947e-05,8.965395850393345e-05,0.00014486848908782285,0.00026335152236398973,-5.3753471423843015e-05,-1.0640048109245015e-07
