# cfgfile = demo_res/IMAG//lambda/IMAG.2001.kaiyo_k4_L-02.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.4937,-0.0008548823033905738,26.552153819506202,-0.0026178013040156272,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,-3.7899631272585528,0.3539074453401066,-0.16941638412226165,-0.07839119250833995,0.061793475609346615,-3.926701956023441,-0.0005723253018615343
1,S01,L01,M02,1.97129,0.001275828415067872,47.26083564942468,-0.0026617423876978364,False,9.413291,0.0,960.0,0.0,0.0,0.0,0.0,9.413291,0.0,960.0,0.0,0.0,0.0,0.0,-3.7927434697622595,0.3510094066907718,-0.16990440846250668,-0.07704763033876298,0.0627208308846214,-3.9926135815467547,0.0006472048329103641
2,S01,L01,M03,2.329572,-0.003016515471291952,55.028537169846345,-0.0026560462282667627,False,18.826581,0.0,930.0,0.0,0.0,0.0,0.0,18.826581,0.0,930.0,0.0,0.0,0.0,0.0,-3.7955236607363685,0.3481113686786582,-0.1703924265239129,-0.0757040738281793,0.06364820022976109,-3.984069342400144,-0.0012948796909011406
3,S01,L01,M04,1.920189,0.001722606916124325,45.824147438474824,-0.0026087936264279684,False,28.239872,0.0,900.0,0.0,0.0,0.0,0.0,28.239872,0.0,900.0,0.0,0.0,0.0,0.0,-3.7983035938345457,0.3452133306852832,-0.17088042585371147,-0.07436052285400464,0.0645755636133402,-3.913190439641953,0.0008971027935918419
4,S01,L01,M01,1.419919,-0.000860891347600901,19.785098612372195,-0.0026093347155866174,False,37.653162,0.0,860.0,0.0,0.0,0.0,0.0,37.653162,0.0,860.0,0.0,0.0,0.0,0.0,-3.8010831615291307,0.34231529332363053,-0.17136839379176483,-0.07301697786457229,0.06550290060986916,-3.914002073379926,-0.0006062960968906683
5,S01,L01,M02,1.863138,0.0016559231030265189,44.0918904282226,-0.0026537681015552325,False,47.066453,0.0,830.0,0.0,0.0,0.0,0.0,47.066453,0.0,830.0,0.0,0.0,0.0,0.0,-3.8038622574736554,0.33941725597521794,-0.1718563178852935,-0.07167343873730041,0.0664301911879156,-3.9806521523328486,0.0008887817773168272
6,S01,L01,M03,2.189763,-0.0026653456934720076,52.42441076003472,-0.0026510172164969942,False,56.479743,0.0,800.0,0.0,0.0,0.0,0.0,56.479743,0.0,800.0,0.0,0.0,0.0,0.0,-3.8066407741406434,0.33651921925302924,-0.17234418547417624,-0.07032990592051987,0.06735741492200552,-3.9765258247454915,-0.0012171845507810697
7,S01,L01,M04,1.809097,0.002088286447665734,42.28208320350748,-0.0026030845571898558,False,65.893034,0.0,760.0,0.0,0.0,0.0,0.0,65.893034,0.0,760.0,0.0,0.0,0.0,0.0,-3.8094186051833976,0.33362118253858203,-0.17283198410561204,-0.06898637929165129,0.06828455178068243,-3.9046268357847835,0.001154325305755155
8,S01,L01,M01,1.370463,-0.0012626805189071676,12.938476373553499,-0.002601654091488834,False,75.306324,0.0,730.0,0.0,0.0,0.0,0.0,75.306324,0.0,730.0,0.0,0.0,0.0,0.0,-3.812195643074712,0.33072314644485984,-0.17331970111950626,-0.06764285929902292,0.06921158133850501,-3.902481137233251,-0.0009213532352987039
9,S01,L01,M02,1.765379,0.001946525500907207,40.698382818917736,-0.002645448918705426,False,84.719615,0.0,700.0,0.0,0.0,0.0,0.0,84.719615,0.0,700.0,0.0,0.0,0.0,0.0,-3.814971781467575,0.32782511035338036,-0.1738073240630258,-0.06629934582005811,0.07013848356397547,-3.9681733780581387,0.0011026105447652923
