# cfgfile = demo_res/IMAG//lambda/IMAG.2001.kaiyo_k4_L-01.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490712,1.3183968436992393e-06,26.564930330302673,3.594085538886882e-06,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0024973543592404814,-0.0008797155720844294,0.0013850840467605264,-0.004175516542707035,0.0030221024672318015,0.0053911283083303225,8.844074802505375e-07
1,S01,L01,M02,1.964847,1.293383168998606e-07,47.2662118192369,1.1603004705393958e-06,False,9.413291,0.0,960.0,0.0,0.0,0.0,0.0,9.413291,0.0,960.0,0.0,0.0,0.0,0.0,0.0025008411162702913,-0.00088118815624854,0.0013851725377630718,-0.0041755446606322804,0.0030200557137918626,0.0017404507058090936,6.5826151807169e-08
2,S01,L01,M03,2.326619,8.166790552057845e-07,55.03492065001768,1.5208171822536548e-06,False,18.826581,0.0,930.0,0.0,0.0,0.0,0.0,18.826581,0.0,930.0,0.0,0.0,0.0,0.0,0.0025043285301752415,-0.0008826607457160738,0.0013852609292071573,-0.0041755730701409305,0.0030180089255272733,0.002281225773380482,3.5101538120585474e-07
3,S01,L01,M04,1.913693,2.261880269309444e-06,45.834475626580684,3.89336807111213e-06,False,28.239872,0.0,900.0,0.0,0.0,0.0,0.0,28.239872,0.0,900.0,0.0,0.0,0.0,0.0,0.002507812217309761,-0.0008841333417918076,0.0013853488604222604,-0.0041756015552455615,0.003015962085798698,0.005840052106668195,1.1819452071515357e-06
4,S01,L01,M01,1.417102,6.290597389667176e-07,19.79876942904565,3.471549369011908e-06,False,37.653162,0.0,860.0,0.0,0.0,0.0,0.0,37.653162,0.0,860.0,0.0,0.0,0.0,0.0,0.002511287792547779,-0.0008856059451547684,0.0013854359707004469,-0.00417562989994669,0.0030139151788365582,0.005207324053517862,4.43905759053842e-07
5,S01,L01,M02,1.856592,-3.1354284129635785e-07,44.09717947015622,1.0496576500119086e-06,False,47.066453,0.0,830.0,0.0,0.0,0.0,0.0,47.066453,0.0,830.0,0.0,0.0,0.0,0.0,0.002514750872241211,-0.0008870785571097367,0.0013855218993709228,-0.004175657888256876,0.003011868188001493,0.0015744864750178629,-1.6888085335731162e-07
6,S01,L01,M03,2.186829,9.582673501486105e-08,52.431455342574765,1.412897115103533e-06,False,56.479743,0.0,800.0,0.0,0.0,0.0,0.0,56.479743,0.0,800.0,0.0,0.0,0.0,0.0,0.0025181970712683673,-0.000888551178335736,0.0013856062857261803,-0.004175685304176745,0.0030098210975239566,0.0021193456726552994,4.381994889168794e-08
7,S01,L01,M04,1.802517,1.9632915724048845e-06,42.29354648675286,3.7734610838119657e-06,False,65.893034,0.0,760.0,0.0,0.0,0.0,0.0,65.893034,0.0,760.0,0.0,0.0,0.0,0.0,0.002521622005974918,-0.00089002381013755,0.001385688769094845,-0.0041757119317186574,0.003007773890764548,0.005660191625717948,1.0891944832724931e-06
8,S01,L01,M01,1.368146,3.725302528733281e-07,12.952676499220473,3.35804312837172e-06,False,75.306324,0.0,730.0,0.0,0.0,0.0,0.0,75.306324,0.0,730.0,0.0,0.0,0.0,0.0,0.0025250212912472777,-0.0008914964531941985,0.0013857689887701423,-0.004175737554883525,0.0030057265519537676,0.00503706469255758,2.7228837629414415e-07
9,S01,L01,M02,1.758787,-1.0505500078746678e-06,40.703301900814665,9.387657180065308e-07,False,84.719615,0.0,700.0,0.0,0.0,0.0,0.0,84.719615,0.0,700.0,0.0,0.0,0.0,0.0,0.0025283905434211507,-0.0008929691088104697,0.0013858465840798117,-0.004175761957683329,0.00300367906445216,0.0014081485770097962,-5.973150858373799e-07
