# cfgfile = demo_res/IMAG//lambda/IMAG.2010.kaiyo_k4_L-01.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490726,2.572845435358612e-05,26.56513797637291,1.0473527968330582e-05,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,-0.00551,1000.00307,-0.01203,0.0,0.0,0.0,-0.01094457087798279,0.05062681337462534,0.017152315664371986,0.007538955281016474,0.018323105713047964,0.01571029195249587,1.7259009605780085e-05
1,S01,L01,M02,1.982342,3.0392456311825632e-05,47.731339879505015,6.58753846215751e-06,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,-0.00574,980.00298,-0.01826,0.0,0.0,0.0,-0.0109723568233066,0.05052282539254661,0.017089282151094256,0.00753206510769852,0.018297012236116506,0.009881307693236264,1.5331590770828463e-05
2,S01,L01,M03,2.359529,1.5264106291375785e-05,55.59184518684643,-2.300760926705766e-06,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,-0.00712,960.00123,-0.01402,0.0,0.0,0.0,-0.011000171331546795,0.05041883722974691,0.017026245422018815,0.007525175412407277,0.018270919649426037,-0.003451141390058649,6.469132734276961e-06
3,S01,L01,M04,1.956204,1.8806193235977627e-05,47.03162652547164,1.1109506845241328e-06,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,-0.00536,950.00286,-0.01195,0.0,0.0,0.0,-0.011028011301226107,0.050314848856642974,0.016963205655375204,0.007518286047470962,0.018244827786070797,0.0016664260267861993,9.613615571779643e-06
4,S01,L01,M01,1.451384,1.6348558014118297e-05,23.26772253966351,9.405632499757004e-06,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,-0.00484,930.00188,-0.00709,0.0,0.0,0.0,-0.011055873607018466,0.05021086033277627,0.016900163083420783,0.007511396871122613,0.01821873650150784,0.014108448749635506,1.1264116191248008e-05
5,S01,L01,M02,1.9221,2.254297192900006e-05,46.077176685473006,5.5514336443452875e-06,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,-0.00837,910.00336,-0.01244,0.0,0.0,0.0,-0.011083755147467083,0.050106871628563365,0.01683711788438257,0.007504507735690664,0.018192645628831983,0.00832715046651793,1.172830338119768e-05
6,S01,L01,M03,2.29396,-1.121865472785295e-06,54.46246589165089,-3.1747823128931872e-06,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,-0.0062,899.99817,-0.00279,0.0,0.0,0.0,-0.011111652803207082,0.05000288278126458,0.01677407027701105,0.007497618497931906,0.018166555017909543,-0.004762173469339781,-4.890518896516483e-07
7,S01,L01,M04,1.897094,6.1795710578686454e-06,45.34549435010163,1.04106535222121e-07,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,-0.00228,880.00003,-0.00614,0.0,0.0,0.0,-0.011139563454859771,0.0498988938281403,0.01671102048005873,0.0074907290146032065,0.018140464518606562,0.0001561598028331815,3.2573879090169733e-06
8,S01,L01,M01,1.417105,7.445874686275911e-06,19.798811920170294,8.3611289877047e-06,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,0.0015,859.99899,-0.00434,0.0,0.0,0.0,-0.011167484000989101,0.04979490473960696,0.01664796867174957,0.00748383913803288,0.018114373964018233,0.012541693481557049,5.254285805410264e-06
9,S01,L01,M02,1.872611,7.998505377590244e-07,44.60056259836773,4.649360599891518e-06,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,-0.00203,849.99926,0.00184,0.0,0.0,0.0,-0.011195411322218823,0.04969091555292493,0.016584915070835638,0.00747694872497773,0.01808828320401061,0.0069740408998372775,4.2713117553994095e-07
10,S01,L01,M03,2.218664,-1.835808626305773e-05,53.06126258711967,-4.13886405148544e-06,False,46.670936,0.0,830.0,0.0,0.0,0.0,0.0,46.670936,-0.00246,829.99939,0.0071,0.0,0.0,0.0,-0.01122334229916689,0.04958692630535466,0.01652185989607054,0.007470057632195016,0.018062192088449964,-0.00620829607722816,-8.274387768070213e-06
11,S01,L01,M04,1.84082,-8.231056503925448e-06,43.5881702319449,-8.793957881223491e-07,False,51.33803,0.0,810.0,0.0,0.0,0.0,0.0,51.33803,-0.00375,809.99733,0.00342,0.0,0.0,0.0,-0.011251273830405967,0.049482936967312485,0.016458803325675928,0.0074631657120123596,0.018036100450431185,-0.0013190936821835236,-4.47140758136344e-06
12,S01,L01,M01,1.392039,-6.274162090322314e-06,16.699089740284563,7.449205200690164e-06,False,56.005123,0.0,800.0,0.0,0.0,0.0,0.0,56.005123,-0.00347,799.9984,0.0071,0.0,0.0,0.0,-0.01127920279057071,0.04937894759834022,0.016395745591916335,0.007456272822663889,0.01801000814541122,0.011173807801035246,-4.5071740736590815e-06
13,S01,L01,M02,1.817641,-8.045900929159038e-06,42.814982859263836,3.658398946900158e-06,False,60.672217,0.0,780.0,0.0,0.0,0.0,0.0,60.672217,-0.00481,780.00007,0.00896,0.0,0.0,0.0,-0.011307126078232936,0.049274958168854174,0.016332686873012325,0.007449378816476463,0.017983915006484465,0.005487598420350237,-4.4265621919614695e-06
14,S01,L01,M03,2.144794,-2.5312516817495593e-05,51.562628217038025,-5.079518539875229e-06,False,65.339311,0.0,760.0,0.0,0.0,0.0,0.0,65.339311,-0.00347,759.99712,0.01246,0.0,0.0,0.0,-0.011335040574010798,0.04917096871611476,0.01626962738771777,0.00744248355020753,0.017957820883517286,-0.007619277809812843,-1.1801840557879029e-05
15,S01,L01,M04,1.795039,-3.0991473462193776e-05,42.03096552454315,-1.7312399684008657e-06,False,70.006404,0.0,750.0,0.0,0.0,0.0,0.0,70.006404,-0.00307,749.99738,0.01603,0.0,0.0,0.0,-0.011362943158529999,0.04906697927738249,0.01620656735478721,0.007435586880615625,0.017931725626376925,-0.0025968599526012986,-1.726506970722852e-05
16,S01,L01,M01,1.368128,-3.4304888974569314e-05,12.952555171738481,6.450008850205696e-06,False,74.673498,0.0,730.0,0.0,0.0,0.0,0.0,74.673498,-0.0012,729.99872,0.02334,0.0,0.0,0.0,-0.011390830730351032,0.048962989823073594,0.016143506952440212,0.007428688660025982,0.01790562906815649,0.009675013275308543,-2.5074327091156173e-05
17,S01,L01,M02,1.765889,-2.181855142176149e-05,40.97048253311348,2.69114394649619e-06,False,79.340592,0.0,710.0,0.0,0.0,0.0,0.0,79.340592,-0.00189,709.99914,0.01617,0.0,0.0,0.0,-0.01141870017009672,0.04885900039044857,0.016080446399431226,0.0074217887451968195,0.017879531058722965,0.004036715919744285,-1.2355562224897199e-05
18,S01,L01,M03,2.082724,-3.0260178798687097e-05,50.194352326332506,-5.889712963482112e-06,False,84.007685,0.0,700.0,0.0,0.0,0.0,0.0,84.007685,-0.0058,700.00003,0.01546,0.0,0.0,0.0,-0.011446548358405416,0.048755011016767866,0.016017385914514806,0.00741488699288781,0.017853431447944542,-0.008834569445223168,-1.4529135304863772e-05
19,S01,L01,M04,1.74477,-2.9471363755501357e-05,40.16561507558663,-2.669122794123276e-06,False,88.674779,0.0,680.0,0.0,0.0,0.0,0.0,88.674779,-0.00612,680.00486,0.01251,0.0,0.0,0.0,-0.011474372193814305,0.04865102167244777,0.015954325675910336,0.007407983255422002,0.017827330068912482,-0.004003684191184915,-1.6891260025964083e-05
20,S01,L01,M01,1.350277,-3.382372245353254e-05,9.090223592589496,5.474432610668505e-06,False,93.341872,0.0,660.0,0.0,0.0,0.0,0.0,93.341872,-0.00637,660.00174,0.02316,0.0,0.0,0.0,-0.011502168551004199,0.04854703241703009,0.015891265915883922,0.007401077391038594,0.017801226777087904,0.008211648916002756,-2.5049469444812095e-05
21,S01,L01,M02,1.724329,-2.385989573564752e-05,39.353724959495366,1.8530810197871877e-06,False,98.008966,0.0,650.0,0.0,0.0,0.0,0.0,98.008966,-0.00648,650.00446,0.01809,0.0,0.0,0.0,-0.011529934328490078,0.04844304322093116,0.015828206812655246,0.00739416925205887,0.01777512140556049,0.0027796215296807814,-1.3837206087496945e-05
22,S01,L01,M03,2.011914,-2.7231334235480154e-05,48.492608269748615,-6.784504194751665e-06,False,102.67606,0.0,630.0,0.0,0.0,0.0,0.0,102.67606,-0.00437,630.00163,0.01076,0.0,0.0,0.0,-0.011557666406915858,0.048339054121411464,0.01576514858497881,0.007387258695242953,0.017749013804198847,-0.010176756292127498,-1.3535038891065998e-05
23,S01,L01,M04,1.698133,-4.5443516975683045e-05,38.263831442790234,-3.583150988533055e-06,False,107.343153,0.0,610.0,0.0,0.0,0.0,0.0,107.343153,-0.00551,610.00206,0.02256,0.0,0.0,0.0,-0.011585361666954319,0.04823506515573133,0.015702091451608353,0.007380345577353016,0.017722903822873483,-0.005374726482799583,-2.6760870306202778e-05
24,S01,L01,M01,1.339977,-2.1890153650194224e-05,5.710505219541545,4.627005127998662e-06,False,112.010247,0.0,600.0,0.0,0.0,0.0,0.0,112.010247,-0.00761,599.99759,0.01691,0.0,0.0,0.0,-0.01161301700707712,0.048131076294307205,0.015639035590764672,0.007373429750707246,0.017696791294671214,0.006940507691997994,-1.633621595758302e-05
25,S01,L01,M02,1.679375,1.3709308201384669e-06,37.443879704225395,9.316932948313722e-07,False,116.67734,0.0,580.0,0.0,0.0,0.0,0.0,116.67734,-0.00943,580.00153,-0.00098,0.0,0.0,0.0,-0.011640629302037275,0.04802708759668073,0.015575981234712004,0.007366511073550013,0.01767067607505793,0.0013975399422470583,8.163339457467611e-07
26,S01,L01,M03,1.943022,-3.263377827753853e-06,46.66848529255657,-7.655498252071868e-06,False,121.344434,0.0,560.0,0.0,0.0,0.0,0.0,121.344434,-0.011,559.99792,-0.00149,0.0,0.0,0.0,-0.011668195450270891,0.04792309903326847,0.01551292856167236,0.007359589398197125,0.017644557997118213,-0.011483247378107802,-1.6795372506095418e-06
27,S01,L01,M04,1.661322,-1.663043253534743e-05,36.62352806073753,-4.3702255787103146e-06,False,126.011528,0.0,550.0,0.0,0.0,0.0,0.0,126.011528,-0.00696,549.99874,0.00654,0.0,0.0,0.0,-0.011695712332459647,0.04781911064133076,0.015449877790399184,0.0073526645814113575,0.017618436910723134,-0.006555338368065472,-1.0010360746048885e-05
28,S01,L01,M01,1.333929,-1.2304653214821088e-05,1.7185513573727746,3.6977747704958194e-06,False,130.678621,0.0,530.0,0.0,0.0,0.0,0.0,130.678621,-0.0035,530.00476,0.0036,0.0,0.0,0.0,-0.011723176829327438,0.04771512245812779,0.015386829139644282,0.007345736479958179,0.017592312665746335,0.005546662155743729,-9.224368924298885e-06
29,S01,L01,M02,1.638493,2.4403778331091935e-06,35.535165241311944,3.4413758423547717e-08,False,135.345715,0.0,510.0,0.0,0.0,0.0,0.0,135.345715,-0.00916,510.0043,-0.00432,0.0,0.0,0.0,-0.011750585839247036,0.04761113445407633,0.015323782787632093,0.007338804946149355,0.01756618509526853,5.1620637635321575e-05,1.4894038809498689e-06
30,S01,L01,M03,1.885624,-1.3526326747785562e-05,45.00011213871693,-8.40051687702268e-06,False,140.012809,0.0,500.0,0.0,0.0,0.0,0.0,140.012809,-0.0106,500.00036,0.00376,0.0,0.0,0.0,-0.011777936242930779,0.04750714666643663,0.015260738953114918,0.007331869836749635,0.017540054049162666,-0.012600775315534019,-7.17339551670193e-06
31,S01,L01,M04,1.622294,-6.161230390914694e-06,34.726230275320205,-5.237881813270582e-06,False,144.679902,0.0,480.0,0.0,0.0,0.0,0.0,144.679902,-0.01292,480.00375,-0.00022,0.0,0.0,0.0,-0.011805224921141253,0.04740315913246874,0.015197697854842884,0.007324931008526842,0.017513919377304697,-0.007856822719905874,-3.7978506922387023e-06
32,S01,L01,M01,1.334401,-8.96314354396999e-06,2.2903519068225933,2.7924320912192767e-06,False,149.346996,0.0,460.0,0.0,0.0,0.0,0.0,149.346996,-0.01226,460.00559,0.00577,0.0,0.0,0.0,-0.011832448772175869,0.04729917182258972,0.015134659671043669,0.007317988313788134,0.01748778091277085,0.004188648136828915,-6.7169790370136045e-06
33,S01,L01,M02,1.606939,-5.143321121747231e-06,33.928198083417385,-7.383115407229065e-07,False,154.014089,0.0,450.0,0.0,0.0,0.0,0.0,154.014089,-0.01294,450.00398,0.00276,0.0,0.0,0.0,-0.01185960467097256,0.047195184796340515,0.015071624633973928,0.007311041610789402,0.017461638511038127,-0.0011074673110843599,-3.2006946883156306e-06
34,S01,L01,M03,1.820826,-1.2970265581804407e-05,42.923064931799956,-9.224712316654219e-06,False,158.681183,0.0,430.0,0.0,0.0,0.0,0.0,158.681183,-0.01005,430.00537,0.00078,0.0,0.0,0.0,-0.011886689515771839,0.04709119802413843,0.015008592921863951,0.007304090751834432,0.017435492005179454,-0.013837068474981328,-7.123286674182161e-06
35,S01,L01,M04,1.587785,-1.6882081997454052e-05,32.88694938024943,-6.081195218426804e-06,False,163.348277,0.0,410.0,0.0,0.0,0.0,0.0,163.348277,-0.01224,410.00397,0.00551,0.0,0.0,0.0,-0.011913700187350515,0.046987211543243416,0.014945564753463205,0.0072971355936918905,0.0174093412450716,-0.009121792827640206,-1.0632473538579879e-05
36,S01,L01,M01,1.339988,1.241903622772287e-06,5.710258634090394,2.010732256020508e-06,False,168.01537,0.0,400.0,0.0,0.0,0.0,0.0,168.01537,-0.01065,400.0082,-0.00557,0.0,0.0,0.0,-0.011940633566548956,0.04688322539091527,0.014882540347518146,0.007290175993134122,0.01738318608059498,0.003016098384030762,9.26802048057361e-07
37,S01,L01,M02,1.574476,4.559763982161551e-06,32.129664173749575,-1.5887791015868946e-06,False,172.682464,0.0,380.0,0.0,0.0,0.0,0.0,172.682464,-0.00875,380.00501,-0.00825,0.0,0.0,0.0,-0.011967486551512321,0.0467792395375716,0.014819519882263597,0.0072832118024593814,0.017357026344817034,-0.0023831686523803418,2.8960517544640574e-06
38,S01,L01,M03,1.758604,3.3012454053192155e-06,40.695913708999115,-1.002460159493261e-05,False,177.349558,0.0,360.0,0.0,0.0,0.0,0.0,177.349558,-0.0109,360.00381,-0.01016,0.0,0.0,0.0,-0.011994256023064092,0.04667525402047225,0.014756503576446839,0.007276242878439055,0.01733086188761722,-0.015036902392398915,1.87719657485097e-06
39,S01,L01,M04,1.562071,1.826859365600515e-05,31.397150045088978,-6.802159032121405e-06,False,182.016651,0.0,350.0,0.0,0.0,0.0,0.0,182.016651,-0.01173,350.00451,-0.0178,0.0,0.0,0.0,-0.012020938862099326,0.04657126887687671,0.014693491648811566,0.007269269077848576,0.017304692558879033,-0.010203238548182107,1.1695110949505594e-05
40,S01,L01,M01,1.352483,2.647149801651121e-05,9.647946265518982,1.1524892694870455e-06,False,186.683745,0.0,330.0,0.0,0.0,0.0,0.0,186.683745,-0.00777,330.00206,-0.02209,0.0,0.0,0.0,-0.012047531966655811,0.04646728407720309,0.014630484277597952,0.007262290252980117,0.01727851819166385,0.0017287339042305683,1.9572518114099186e-05
41,S01,L01,M02,1.546976,1.8374807322761476e-05,30.46895582981648,-2.4149366463029855e-06,False,191.350838,0.0,310.0,0.0,0.0,0.0,0.0,191.350838,-0.01139,310.00761,-0.02026,0.0,0.0,0.0,-0.012074032211941784,0.04636329968099128,0.014567481695049482,0.007255306262105056,0.017252338641464082,-0.003622404969454478,1.1877887777678175e-05
42,S01,L01,M03,1.707526,1.3491459408911858e-05,38.66036745382735,-1.070326740630927e-05,False,196.017932,0.0,300.0,0.0,0.0,0.0,0.0,196.017932,-0.01099,300.00693,-0.01828,0.0,0.0,0.0,-0.01210043649591679,0.04625931565865968,0.014504484079410311,0.0072483169575112,0.017226153741336726,-0.016054901109463903,7.901173633029224e-06
43,S01,L01,M04,1.536773,2.08017957820572e-05,29.815654166617747,-7.598228399070237e-06,False,200.685026,0.0,280.0,0.0,0.0,0.0,0.0,200.685026,-0.00987,280.00221,-0.01951,0.0,0.0,0.0,-0.012126741699495437,0.04615533204746772,0.014441491649423151,0.007241322195975073,0.01719996334116635,-0.011397342598605356,1.3536023721172352e-05
44,S01,L01,M01,1.371217,2.552529616965388e-05,13.495663867140223,3.1868450295000215e-07,False,205.352119,0.0,260.0,0.0,0.0,0.0,0.0,205.352119,-0.01067,260.00119,-0.02076,0.0,0.0,0.0,-0.012152944703677275,0.04605134888467449,0.014378504623826265,0.0072343218342778804,0.017173767290842294,0.00047802675442500326,1.861506688558695e-05
45,S01,L01,M02,1.527544,1.5798217984236635e-05,29.206386787678326,-3.1210606088924694e-06,False,210.019213,0.0,250.0,0.0,0.0,0.0,0.0,210.019213,-0.00843,250.00578,-0.02017,0.0,0.0,0.0,-0.012179042406294464,0.045947366140698935,0.014315523180870506,0.007227315724700419,0.017147565423414463,-0.004681590913338704,1.034223432139214e-05
46,S01,L01,M03,1.650831,1.724482527700911e-05,36.130039204038866,-1.1455645592441988e-05,False,214.686306,0.0,230.0,0.0,0.0,0.0,0.0,214.686306,-0.00659,230.00484,-0.02303,0.0,0.0,0.0,-0.012205031682767533,0.04584338387508007,0.014252547552788215,0.00722030372552575,0.017121357594387057,-0.01718346838866298,1.04461481987006e-05
