# cfgfile = demo_res/IMAG//lambda/IMAG.2011.kaiyo_k4_L-01.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M01,1.490759,1.7866374084446347e-05,26.56632249398271,-3.0751584844524823e-05,False,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,-0.00063,999.99873,-0.05163,0.0,0.0,0.0,-0.035752344963274375,-0.02920044215963514,-0.006298794666683747,0.014372879021110981,-0.007784672214239513,-0.046127377266787235,1.1984750106788788e-05
1,S01,L01,M02,1.982356,-1.5120872932575499e-05,47.732368167108774,-2.3340021741322267e-05,False,4.667094,0.0,980.0,0.0,0.0,0.0,0.0,4.667094,8e-05,980.00037,-0.04646,0.0,0.0,0.0,-0.03581078695344274,-0.029161978008115944,-0.006312367964866674,0.01434117273973755,-0.007794398422744917,-0.0350100326119834,-7.627728285219959e-06
2,S01,L01,M03,2.359559,-1.6403302616952925e-05,55.59265300113388,-2.5482412908655578e-05,False,9.334187,0.0,960.0,0.0,0.0,0.0,0.0,9.334187,-0.0007,960.00418,-0.05238,0.0,0.0,0.0,-0.03586921953810332,-0.029123513921661546,-0.0063259447727932,0.014309465210052143,-0.007804123042713446,-0.038223619362983366,-6.951851009850962e-06
3,S01,L01,M04,1.956247,2.9150922774420666e-06,47.032320417197695,-3.284835357503315e-05,False,14.001281,0.0,950.0,0.0,0.0,0.0,0.0,14.001281,-0.00098,950.00301,-0.04996,0.0,0.0,0.0,-0.03592763597324869,-0.029085049875654786,-0.006339524204916627,0.014277756628049029,-0.00781384646343637,-0.04927253036254973,1.4901453024296352e-06
4,S01,L01,M01,1.451419,1.5593695213406047e-05,23.269069090398773,-3.0659619497285744e-05,False,18.668374,0.0,930.0,0.0,0.0,0.0,0.0,18.668374,-0.00295,930.00374,-0.04946,0.0,0.0,0.0,-0.035986029464799896,-0.02904658587844475,-0.006353105364053202,0.01424604721689831,-0.007823569065870752,-0.045989429245928616,1.0743758496620237e-05
5,S01,L01,M02,1.922103,-3.513604815587996e-05,46.07811518372969,-2.3275988049938277e-05,False,23.335468,0.0,910.0,0.0,0.0,0.0,0.0,23.335468,0.00029,910.00473,-0.02987,0.0,0.0,0.0,-0.03604439326873277,-0.029008121905414307,-0.0063666873646580895,0.01421433717259344,-0.007833291239306987,-0.03491398207490742,-1.828000276565822e-05
6,S01,L01,M03,2.293989,-3.228614973465608e-05,54.46327860978228,-2.540424171531192e-05,False,28.002562,0.0,900.0,0.0,0.0,0.0,0.0,28.002562,-6e-05,900.00386,-0.03761,0.0,0.0,0.0,-0.03610272060348405,-0.02896965795667098,-0.00638026931245651,0.01418262671151065,-0.00784301336678582,-0.03810636257296788,-1.4074239124362009e-05
7,S01,L01,M04,1.897131,-1.3860166988599458e-05,45.346186752146394,-3.2697274802961015e-05,False,32.669655,0.0,880.0,0.0,0.0,0.0,0.0,32.669655,0.00216,880.00445,-0.04037,0.0,0.0,0.0,-0.0361610046875217,-0.02893119403232223,-0.006393850313173731,0.014150916050026469,-0.007852735831348014,-0.04904591220444152,-7.305856574268965e-06
8,S01,L01,M01,1.417135,2.2151684336369753e-06,19.800309300551987,-3.056230659716222e-05,False,37.336749,0.0,860.0,0.0,0.0,0.0,0.0,37.336749,-0.00202,860.00926,-0.04258,0.0,0.0,0.0,-0.036219238776774736,-0.028892730107751008,-0.006407429481264856,0.014119205384133866,-0.007862459022283929,-0.04584345989574333,1.5631315531949852e-06
9,S01,L01,M02,1.872635,-2.863209128928466e-05,44.60197676606879,-2.3249299235659482e-05,False,42.003843,0.0,850.0,0.0,0.0,0.0,0.0,42.003843,-0.00034,850.01057,-0.03447,0.0,0.0,0.0,-0.03627741608970111,-0.028854266183064785,-0.00642100592245485,0.014087494930209369,-0.007872183322634443,-0.034873948853489226,-1.5289734138945743e-05
